page|75
项目|附注|2021 年度|2020 年度
一、营业总收入||8,320,369,713.95|8,610,886,342.52
其中：营业收入|七、61|8,320,369,713.95|8,610,886,342.52
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||8,242,130,793.70|8,896,257,082.97
其中：营业成本|七、61|6,606,822,346.30|6,975,414,308.28
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|70,424,620.76|47,052,695.93
销售费用|七、63|96,424,153.64|189,019,011.45
管理费用|七、64|392,779,363.18|486,172,204.96
page|76
项目|附注|2021 年度|2020 年度
研发费用|七、65|340,033,867.04|215,061,529.83
财务费用|七、66|735,646,442.78|983,537,332.52
其中：利息费用||608,427,962.55|869,002,689.17
利息收入||54,318,591.99|63,090,197.88
加：其他收益|七、67|130,350,298.17|485,266,891.05
投资收益（损失以“－”号填列）|七、68|135,536,706.37|9,616,080.71
其中：对联营企业和合营企业的投资收益||57,445,702.38|2,477,062.23
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-131,376,976.62|-87,781,921.17
资产减值损失（损失以“-”号填列）|七、72|-12,204,116.83|-26,496,158.02
资产处置收益（损失以“－”号填列）|七、73|30,388.24|2,436,598.06
三、营业利润（亏损以“－”号填列）||200,575,219.58|97,670,750.18
加：营业外收入|七、74|2,164,801.49|10,131,583.59
减：营业外支出|七、75|22,489,191.51|32,174,217.94
四、利润总额（亏损总额以“－”号填列）||180,250,829.56|75,628,115.83
减：所得税费用|七、76|6,671,581.45|43,846,096.78
五、净利润（净亏损以“－”号填列）||173,579,248.11|31,782,019.05
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||173,579,248.11|31,782,019.05
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||163,999,696.76|33,723,319.36
2.少数股东损益（净亏损以“-”号填列）||9,579,551.35|-1,941,300.31
六、其他综合收益的税后净额||-6,902,472.16|-7,229,774.09
（一）归属母公司所有者的其他综合收益的税后净额||-6,849,330.82|-4,916,241.29
1．不能重分类进损益的其他综合收益||-6,734,097.40|-1,735,671.11
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-6,734,097.40|-1,735,671.11
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-115,233.42|-3,180,570.18
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-115,233.42|-3,180,570.18
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-53,141.34|-2,313,532.80
七、综合收益总额||166,676,775.95|24,552,244.96
（一）归属于母公司所有者的综合收益总额||157,150,365.94|28,807,078.07
page|77
项目|附注|2021 年度|2020 年度
（二）归属于少数股东的综合收益总额||9,526,410.01|-4,254,833.11
八、每股收益：|||
（一）基本每股收益(元/股)||0.0492|0.0132
（二）稀释每股收益(元/股)||0.0492|0.0132
