page|87
项目|附注|2019 年度|2018 年度
一、营业总收入||5,075,386,924.73|3,762,250,270.71
其中：营业收入||5,075,386,924.73|3,762,250,270.71
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||4,562,402,277.81|3,329,904,676.89
其中：营业成本||3,898,770,572.81|2,770,833,420.72
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||19,970,686.59|16,804,401.31
销售费用||71,069,708.42|81,318,084.88
管理费用||270,983,557.40|241,397,742.50
研发费用||156,937,155.10|116,743,449.32
财务费用||144,670,597.49|102,807,578.16
其中：利息费用||148,375,835.40|94,514,831.10
利息收入||14,260,830.99|7,438,571.69
加：其他收益||28,056,227.24|18,134,016.83
投资收益（损失以“－”号填列）||77,933,496.30|50,163,197.29
其中：对联营企业和合营企业的投资收益||73,313,735.43|44,581,229.72
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-13,339,807.16|
page|88
资产减值损失（损失以“-”号填列）||-36,790,100.96|-49,756,093.24
资产处置收益（损失以“－”号填列）||-2,850,625.01|6,171,984.56
三、营业利润（亏损以“－”号填列）||565,993,837.33|457,058,699.26
加：营业外收入||1,338,133.79|1,353,493.50
减：营业外支出||5,102,067.22|2,594,165.28
四、利润总额（亏损总额以“－”号填列）||562,229,903.90|455,818,027.48
减：所得税费用||78,380,168.42|59,018,122.12
五、净利润（净亏损以“－”号填列）||483,849,735.48|396,799,905.36
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||483,849,735.48|396,799,905.36
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||412,015,129.41|324,619,896.16
2.少数股东损益（净亏损以“-”号填列）||71,834,606.07|72,180,009.20
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
page|89
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||483,849,735.48|396,799,905.36
（一）归属于母公司所有者的综合收益总额||412,015,129.41|324,619,896.16
（二）归属于少数股东的综合收益总额||71,834,606.07|72,180,009.20
八、每股收益：|||
（一）基本每股收益(元/股)||0.62|0.50
（二）稀释每股收益(元/股)||0.59|0.48
