page|76
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,190,529,941.10|2,421,292,274.97
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||953,363.98|475,057.76
收到其他与经营活动有关的现金|七、78|140,484,114.94|102,517,714.38
经营活动现金流入小计||2,331,967,420.02|2,524,285,047.11
购买商品、接受劳务支付的现金||634,606,487.64|767,830,591.02
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||826,288,675.40|796,737,174.68
支付的各项税费||136,546,766.05|132,029,644.46
支付其他与经营活动有关的现金|七、78|242,123,788.21|259,328,758.21
经营活动现金流出小计||1,839,565,717.30|1,955,926,168.37
经营活动产生的现金流量净额||492,401,702.72|568,358,878.74
二、投资活动产生的现金流量：|||
收回投资收到的现金||7,460,003,249.18|6,894,662,331.05
取得投资收益收到的现金||69,855,248.33|69,177,210.38
处置固定资产、无形资产和其他长期资产收回的现金净额||-338,803.00|106,320.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78||44,389.00
投资活动现金流入小计||7,529,519,694.51|6,963,990,250.43
购建固定资产、无形资产和其他长期资产支付的现金||44,669,382.32|55,321,762.26
投资支付的现金||7,334,391,882.08|7,336,434,007.71
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||7,379,061,264.40|7,391,755,769.97
投资活动产生的现金流量净额||150,458,430.11|-427,765,519.54
page|77
项目|附注|2020年度|2019年度
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,570,000.00|25,000,000.00
其中：子公司吸收少数股东投资收到的现金||1,570,000.00|25,000,000.00
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,570,000.00|25,000,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||161,513,193.54|161,268,860.56
其中：子公司支付给少数股东的股利、利润||16,667,665.20|17,500,000.00
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||161,513,193.54|161,268,860.56
筹资活动产生的现金流量净额||-159,943,193.54|-136,268,860.56
四、汇率变动对现金及现金等价物的影响||-2,877,729.32|1,144,531.25
五、现金及现金等价物净增加额||480,039,209.97|5,469,029.89
加：期初现金及现金等价物余额||770,201,999.32|764,732,969.43
六、期末现金及现金等价物余额||1,250,241,209.29|770,201,999.32
