page|83
项目|2019 年度|2018 年度
一、营业总收入|3,971,856,106.18|4,132,796,434.32
其中：营业收入|3,971,856,106.18|4,132,796,434.32
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|3,095,236,224.43|3,134,648,992.48
其中：营业成本|2,729,284,328.80|2,767,152,987.71
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|31,895,424.91|37,734,678.77
销售费用|130,757,583.80|129,695,809.01
管理费用|85,556,786.08|79,736,302.87
研发费用|136,639,528.51|85,827,198.40
财务费用|-18,897,427.67|34,502,015.72
其中：利息费用|39,789,138.48|40,268,931.76
利息收入|48,595,191.95|20,625,548.28
加：其他收益|43,875,800.75|14,164,824.73
投资收益（损失以“－”号填列）|29,425,673.53|57,758,707.66
其中：对联营企业和合营企业的投资收益|572,610.03|464,850.54
page|84
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|6,210,260.17|9,457,838.13
信用减值损失（损失以“-”号填列）|-3,947,489.55|
资产减值损失（损失以“-”号填列）|-13,033,788.64|-16,615,947.52
资产处置收益（损失以“-”号填列）|668,812.52|276,920.52
三、营业利润（亏损以“－”号填列）|939,819,150.53|1,063,189,785.36
加：营业外收入|5,667,297.50|1,418,916.39
减：营业外支出|8,339,249.17|7,075,814.74
四、利润总额（亏损总额以“－”号填列）|937,147,198.86|1,057,532,887.01
减：所得税费用|128,791,184.66|145,953,772.91
五、净利润（净亏损以“－”号填列）|808,356,014.20|911,579,114.10
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|808,356,014.20|911,579,114.10
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|808,761,301.80|911,579,114.10
2.少数股东损益|-405,287.60|
六、其他综合收益的税后净额|592,074.65|1,692,722.87
归属母公司所有者的其他综合收益的税后净额|592,074.65|1,692,722.87
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
page|85
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|592,074.65|1,692,722.87
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|592,074.65|1,692,722.87
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|808,948,088.85|913,271,836.97
归属于母公司所有者的综合收益总额|809,353,376.45|913,271,836.97
归属于少数股东的综合收益总额|-405,287.60|
八、每股收益：||
（一）基本每股收益|1.45|1.62
（二）稀释每股收益|1.43|1.59
