page|82
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,231,452,866.41|2,157,159,286.21
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
page|83
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|五、40|8,646,039.63|7,597,851.81
经营活动现金流入小计||2,240,098,906.04|2,164,757,138.02
购买商品、接受劳务支付的现金||1,835,120,565.98|1,688,295,494.57
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||169,777,695.63|173,506,138.69
支付的各项税费||55,233,086.93|66,364,787.49
支付其他与经营活动有关的现金|五、40|102,063,290.42|99,060,174.41
经营活动现金流出小计||2,162,194,638.96|2,027,226,595.16
经营活动产生的现金流量净额||77,904,267.08|137,530,542.86
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||545,000.00|
处置固定资产、无形资产和其他长期资产收回的现金净额||1,511,560.59|33,286.62
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|五、40|10,936,517.35|32,983,417.21
投资活动现金流入小计||12,993,077.94|33,016,703.83
购建固定资产、无形资产和其他长期资产支付的现金||50,274,055.72|278,755,569.78
投资支付的现金||10,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单|||
page|84
位支付的现金净额|||
支付其他与投资活动有关的现金|五、40||42,000,000.00
投资活动现金流出小计||60,274,055.72|320,755,569.78
投资活动产生的现金流量净额||-47,280,977.78|-287,738,865.95
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||546,500,000.00|488,000,000.00
收到其他与筹资活动有关的现金|五、40|77,735,900.00|124,085,250.00
筹资活动现金流入小计||624,235,900.00|612,085,250.00
偿还债务支付的现金||471,359,100.97|400,000,000.00
分配股利、利润或偿付利息支付的现金||23,680,627.68|28,269,794.10
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|五、40|142,807,200.00|84,045,170.00
筹资活动现金流出小计||637,846,928.65|512,314,964.10
筹资活动产生的现金流量净额||-13,611,028.65|99,770,285.90
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||17,012,260.65|-50,438,037.19
加：期初现金及现金等价物余额||38,595,489.78|89,033,526.97
六、期末现金及现金等价物余额||55,607,750.43|38,595,489.78
