page|94
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||916,641,381.76|967,074,064.75
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,899,544.84|8,132,760.90
收到其他与经营活动有关的现金|78|14,867,489.39|20,111,889.60
page|95
经营活动现金流入小计||937,408,415.99|995,318,715.25
购买商品、接受劳务支付的现金||558,160,628.32|626,492,804.71
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||190,355,648.29|197,194,469.19
支付的各项税费||42,053,757.32|46,554,667.43
支付其他与经营活动有关的现金|78|61,655,722.87|62,344,037.77
经营活动现金流出小计||852,225,756.80|932,585,979.10
经 营 活动 产生 的 现金 流量净额||85,182,659.19|62,732,736.15
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||10,754,929.62|4,716,552.06
处置固定资产、无形资产和其他长期资产收回的现金净额||3,648,543.26|2,515,813.95
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|78|584,000,000.00|404,013,971.55
投资活动现金流入小计||598,403,472.88|411,246,337.56
购建固定资产、无形资产和其他长期资产支付的现金||41,535,093.20|68,649,840.38
投资支付的现金||32,264,454.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|78|574,000,000.00|387,000,000.00
投资活动现金流出小计||647,799,547.20|455,649,840.38
投 资 活动 产生 的 现金 流量净额||-49,396,074.32|-44,403,502.82
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||15,784,970.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||15,784,970.00|
page|96
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||18,281,103.58|25,000,000.00
其中：子公司支付给少数股东的股利、利润||4,092,343.58|
支付其他与筹资活动有关的现金|78|28,568,495.20|
筹资活动现金流出小计||46,849,598.78|25,000,000.00
筹 资 活动 产生 的 现金 流量净额||-31,064,628.78|-25,000,000.00
四、汇率变动对现金及现金等价物的影响||366,679.79|255,464.54
五、现金及现金等价物净增加额||5,088,635.88|-6,415,302.13
加：期初现金及现金等价物余额||104,733,208.15|111,148,510.28
六、期末现金及现金等价物余额||109,821,844.03|104,733,208.15
