page|59
项目|附注|2019 年度|2018 年度
一、营业总收入||9,223,580,390.04|8,750,260,795.01
其中：营业收入||9,223,580,390.04|8,750,260,795.01
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||7,313,402,956.21|7,049,536,767.20
其中：营业成本||5,519,740,807.02|5,104,918,921.05
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||285,659,069.84|290,269,564.80
销售费用||41,056,068.49|43,423,741.18
管理费用||556,155,865.19|588,001,016.25
研发费用|||
财务费用||910,791,145.67|1,022,923,523.92
其中：利息费用||916,909,172.80|1,029,488,013.92
利息收入||4,890,246.54|8,756,845.23
page|60
加：其他收益||32,883,379.01|27,204,181.33
投资收益（损失以“－”号填列）||47,458,112.42|14,205,026.61
其中：对联营企业和合营企业的投资收益||61,650,830.65|11,068,115.66
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-808,667.20|-2,122,751.40
信用减值损失（损失以“-”号填列）||-26,549,040.83|
资产减值损失（损失以“-”号填列）||-1,221,873,069.19|-649,805,116.45
资产处置收益（损失以“－”号填列）||867,573,260.70|698,008.63
三、营业利润（亏损以“－”号填列）||1,608,861,408.74|1,090,903,376.53
加：营业外收入||5,555,872.85|2,504,228.59
减：营业外支出||5,382,490.45|14,034,165.45
四、利润总额（亏损总额以“－”号填列）||1,609,034,791.14|1,079,373,439.67
减：所得税费用||854,751,630.24|672,451,295.43
五、净利润（净亏损以“－”号填列）||754,283,160.90|406,922,144.24
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||754,283,160.90|406,922,144.24
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||576,074,386.10|261,329,824.75
2.少数股东损益（净亏损以“-”号填列）||178,208,774.80|145,592,319.49
六、其他综合收益的税后净额||-44,988,720.00|-56,306,880.00
（一）归属母公司所有者的其他综合收益的税后净额||-44,988,720.00|-56,306,880.00
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-44,988,720.00|-56,306,880.00
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||-56,306,880.00
page|61
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他||-44,988,720.00|
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||709,294,440.90|350,615,264.24
（一）归属于母公司所有者的综合收益总额||531,085,666.10|205,022,944.75
（二）归属于少数股东的综合收益总额||178,208,774.80|145,592,319.49
八、每股收益：|||
（一）基本每股收益(元/股)||0.222|0.101
（二）稀释每股收益(元/股)||0.222|0.101
