page|125
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,396,957,435.76|3,137,252,561.62
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||11,401,464.14|8,183,842.84
收到其他与经营活动有关的现金|七、78|251,285,656.86|28,149,635.35
经营活动现金流入小计||2,659,644,556.76|3,173,586,039.81
购买商品、接受劳务支付的现金||2,251,182,146.09|2,549,512,624.58
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||136,107,761.76|89,433,829.34
支付的各项税费||237,115,827.57|135,125,630.40
支付其他与经营活动有关的现金|七、78|105,216,896.47|258,243,968.44
经营活动现金流出小计||2,729,622,631.89|3,032,316,052.76
经营活动产生的现金流量净额|七、79|-69,978,075.13|141,269,987.05
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||51,581.12
page|126
项目|附注|2021年度|2020年度
处置固定资产、无形资产和其他长期资产收回的现金净额||67,090.00|25,500.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|81,412,348.60|120,533,513.46
投资活动现金流入小计||81,479,438.60|120,610,594.58
购建固定资产、无形资产和其他长期资产支付的现金||341,072,288.16|792,721,872.01
投资支付的现金||1,940,000.00|1,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||23,288,236.84
支付其他与投资活动有关的现金|七、78|95,200,000.00|2,000,000.00
投资活动现金流出小计||438,212,288.16|819,010,108.85
投资活动产生的现金流量净额||-356,732,849.56|-698,399,514.27
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||872,900,272.36|180,000,000.00
其中：子公司吸收少数股东投资收到的现金|||180,000,000.00
取得借款收到的现金||449,060,000.00|700,365,000.00
收到其他与筹资活动有关的现金|七、78|17,500,000.00|7,000,000.00
筹资活动现金流入小计||1,339,460,272.36|887,365,000.00
偿还债务支付的现金||524,060,000.00|133,365,000.00
分配股利、利润或偿付利息支付的现金||25,740,238.31|5,996,071.83
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|80,213,340.87|50,250,148.57
筹资活动现金流出小计||630,013,579.18|189,611,220.40
筹资活动产生的现金流量净额||709,446,693.18|697,753,779.60
四、汇率变动对现金及现金等价物的影响||-1,158,609.78|-181,833.36
五、现金及现金等价物净增加额||281,577,158.71|140,442,419.02
加：期初现金及现金等价物余额||162,107,924.59|21,665,505.57
六、期末现金及现金等价物余额|七、79|443,685,083.30|162,107,924.59
