page|118
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|503,601,030.10|669,012,555.24
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
page|119
收到的税费返还|3,449,538.48|367,640.78
收到其他与经营活动有关的现金|42,184,499.69|19,290,283.01
经营活动现金流入小计|549,235,068.27|688,670,479.03
购买商品、接受劳务支付的现金|228,394,638.73|323,648,411.12
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|79,106,158.26|98,827,577.18
支付的各项税费|14,733,665.78|34,709,908.90
支付其他与经营活动有关的现金|68,730,367.56|107,060,743.74
经营活动现金流出小计|390,964,830.33|564,246,640.94
经营活动产生的现金流量净额|158,270,237.94|124,423,838.09
二、投资活动产生的现金流量：||
收回投资收到的现金|24,470,012.00|1,950,000.00
取得投资收益收到的现金||754,117.36
处置固定资产、无形资产和其他长期资产收回的现金净额|135,010.00|489,254.49
处置子公司及其他营业单位收到的现金净额|11,998,951.00|
收到其他与投资活动有关的现金||
投资活动现金流入小计|36,603,973.00|3,193,371.85
购建固定资产、无形资产和其他长期资产支付的现金|30,769,580.66|116,954,877.77
投资支付的现金|351,400.00|15,600,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||3,939,021.69
投资活动现金流出小计|31,120,980.66|136,493,899.46
投资活动产生的现金流量净额|5,482,992.34|-133,300,527.61
三、筹资活动产生的现金流量：||
page|120
吸收投资收到的现金||6,651,600.00
其中：子公司吸收少数股东投资收到的现金||6,651,600.00
取得借款收到的现金|369,668,884.00|615,490,552.30
收到其他与筹资活动有关的现金||50,000,000.00
筹资活动现金流入小计|369,668,884.00|672,142,152.30
偿还债务支付的现金|432,533,286.18|604,647,122.59
分配股利、利润或偿付利息支付的现金|34,578,600.78|47,528,394.88
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|72,883,366.03|82,435,517.67
筹资活动现金流出小计|539,995,252.99|734,611,035.14
筹资活动产生的现金流量净额|-170,326,368.99|-62,468,882.84
四、汇率变动对现金及现金等价物的影响|-42,055.24|70,950.03
五、现金及现金等价物净增加额|-6,615,193.95|-71,274,622.33
加：期初现金及现金等价物余额|69,611,700.86|140,886,323.19
六、期末现金及现金等价物余额|62,996,506.91|69,611,700.86
