page|92
项目|2021 年度|2020 年度
一、营业总收入|1,455,643,073.81|1,432,790,729.79
其中：营业收入|1,434,766,941.00|1,425,119,266.70
利息收入|5,218,559.31|
已赚保费|9,424,485.57|7,048,000.77
手续费及佣金收入|6,233,087.93|623,462.32
二、营业总成本|1,136,005,682.32|1,188,876,994.38
其中：营业成本|817,115,020.86|861,852,744.23
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额|-241,157.89|5,834,040.32
保单红利支出||
分保费用||
税金及附加|132,894,827.10|97,896,020.53
销售费用|86,472,419.05|125,446,414.20
管理费用|104,840,336.38|96,704,045.15
page|93
研发费用|12,755,746.20|8,109,158.80
财务费用|-17,831,509.38|-6,965,428.85
其中：利息费用|31,227,018.29|21,850,159.79
利息收入|44,505,893.33|32,038,816.72
加：其他收益|64,427,048.64|33,084,215.82
投资收益（损失以“－”号填列）|106,660,426.11|20,598,022.81
其中：对联营企业和合营企业的投资收益|27,493,548.64|14,076,541.33
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|1,345,850.61|755,343.72
信用减值损失（损失以“-”号填列）|-49,800,644.92|-29,938,233.62
资产减值损失（损失以“-”号填列）|-96,448.56|-504,131.14
资产处置收益（损失以“-”号填列）|-23,261.23|-43,214.17
三、营业利润（亏损以“－”号填列）|442,150,362.14|267,865,738.83
加：营业外收入|16,989,576.28|16,072,424.49
减：营业外支出|4,901,259.34|2,733,692.19
四、利润总额（亏损总额以“－”号填列）|454,238,679.08|281,204,471.13
减：所得税费用|123,308,870.97|90,737,868.15
五、净利润（净亏损以“－”号填列）|330,929,808.11|190,466,602.98
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|333,991,646.79|201,481,168.05
2.终止经营净利润（净亏损以“－”号填列）|-3,061,838.68|-11,014,565.07
（二）按所有权归属分类||
1.归属于母公司股东的净利润|327,898,053.98|194,570,303.54
page|94
2.少数股东损益|3,031,754.13|-4,103,700.56
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|330,929,808.11|190,466,602.98
归属于母公司所有者的综合收益总额|327,898,053.98|194,570,303.54
归属于少数股东的综合收益总额|3,031,754.13|-4,103,700.56
八、每股收益：||
（一）基本每股收益|0.26|0.15
page|95
（二）稀释每股收益|0.26|0.15
