page|77
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,145,784,146.71|1,704,578,640.81
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
page|78
代理买卖证券收到的现金净额|||
收到的税费返还||446,602.80|4,516,906.10
收到其他与经营活动有关的现金||39,515,737.73|46,655,959.65
经营活动现金流入小计||1,185,746,487.24|1,755,751,506.56
购买商品、接受劳务支付的现金||628,025,882.65|1,417,418,279.97
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||237,194,488.89|205,772,770.84
支付的各项税费||45,449,888.89|51,562,279.36
支付其他与经营活动有关的现金||82,789,486.63|73,746,629.49
经营活动现金流出小计||993,459,747.06|1,748,499,959.66
经营活动产生的现金流量净额||192,286,740.18|7,251,546.90
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||3,300,471.23|935,753.43
处置固定资产、无形资产和其他长期资产收回的现金净额||1,748,000.00|22,526,530.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||270,000,000.00|285,000,000.00
投资活动现金流入小计||275,048,471.23|308,462,283.43
购建固定资产、无形资产和其他长期资产支付的现金||33,850,997.42|27,664,380.41
投资支付的现金|||45,354,060.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||347,165,747.57|185,000,000.00
投资活动现金流出小计||381,016,744.99|258,018,440.41
投资活动产生的现金流量净额||-105,968,273.76|50,443,843.02
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
page|79
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||405,000,000.00|343,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||405,000,000.00|343,000,000.00
偿还债务支付的现金||469,000,000.00|264,000,000.00
分配股利、利润或偿付利息支付的现金||9,303,350.14|16,938,611.46
其中：子公司支付给少数股东的股利、利润|||2,088,600.00
支付其他与筹资活动有关的现金|||59,690,268.00
筹资活动现金流出小计||478,303,350.14|340,628,879.46
筹资活动产生的现金流量净额||-73,303,350.14|2,371,120.54
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||13,015,116.28|60,066,510.46
加：期初现金及现金等价物余额||610,202,231.65|550,135,721.19
六、期末现金及现金等价物余额||623,217,347.93|610,202,231.65
