page|85
项目|2019 年度|2018 年度
一、营业总收入|960,995,679.79|1,049,706,686.53
其中：营业收入|960,995,679.79|1,049,706,686.53
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|807,262,570.93|840,789,133.55
其中：营业成本|663,285,223.06|687,509,424.79
page|86
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|6,907,036.92|8,185,300.77
销售费用|45,086,869.79|45,427,443.04
管理费用|44,316,881.46|54,591,227.76
研发费用|20,769,022.71|26,290,005.65
财务费用|26,897,536.99|18,785,731.54
其中：利息费用|31,583,237.92|28,576,576.77
利息收入|4,838,340.78|10,422,590.79
加：其他收益|9,320,800.00|2,987,916.40
投资收益（损失以“－”号填列）|20,469,139.18|21,005,294.66
其中：对联营企业和合营企业的投资收益|-238,515.52|-994,609.22
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-5,204,413.72|
资产减值损失（损失以“-”号填列）|-7,949,120.89|-13,826,345.31
资产处置收益（损失以“-”号填列）|-49,786.32|
三、营业利润（亏损以“－”号填列）|170,319,727.11|219,084,418.73
加：营业外收入|38,991.35|
减：营业外支出||1,010,000.00
page|87
四、利润总额（亏损总额以“－”号填列）|170,358,718.46|218,074,418.73
减：所得税费用|20,159,939.91|26,389,248.16
五、净利润（净亏损以“－”号填列）|150,198,778.55|191,685,170.57
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|150,198,778.55|191,685,170.57
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|150,638,896.59|192,476,232.02
2.少数股东损益|-440,118.04|-791,061.45
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
page|88
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额||
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|150,198,778.55|191,685,170.57
归属于母公司所有者的综合收益总额|150,638,896.59|192,476,232.02
归属于少数股东的综合收益总额|-440,118.04|-791,061.45
八、每股收益：||
（一）基本每股收益|0.28|0.36
（二）稀释每股收益|0.28|0.36
