page|100
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,149,632,489.47|2,357,666,517.71
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||1,000,000.00
收到其他与经营活动有关的现金|284,928,482.00|111,002,690.62
经营活动现金流入小计|2,434,560,971.47|2,469,669,208.33
page|101
购买商品、接受劳务支付的现金|1,071,241,903.31|1,201,110,127.88
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|435,985,052.23|466,134,238.86
支付的各项税费|145,980,552.04|155,932,781.21
支付其他与经营活动有关的现金|252,590,301.16|371,996,041.69
经营活动现金流出小计|1,905,797,808.74|2,195,173,189.64
经营活动产生的现金流量净额|528,763,162.73|274,496,018.69
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|1,770,120.94|9,216,622.01
处置固定资产、无形资产和其他长期资产收回的现金净额|8,158,413.58|4,287,735.63
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|51,497,406.26|
投资活动现金流入小计|61,425,940.78|13,504,357.64
购建固定资产、无形资产和其他长期资产支付的现金|104,420,749.75|96,182,208.49
投资支付的现金|403,200.00|1,047,300.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|104,823,949.75|97,229,508.49
page|102
投资活动产生的现金流量净额|-43,398,008.97|-83,725,150.85
三、筹资活动产生的现金流量：||
吸收投资收到的现金||2,000,000.00
其中：子公司吸收少数股东投资收到的现金||2,000,000.00
取得借款收到的现金|730,960,000.00|974,800,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|730,960,000.00|976,800,000.00
偿还债务支付的现金|974,815,000.00|1,054,000,000.00
分配股利、利润或偿付利息支付的现金|43,421,104.94|55,503,946.41
其中：子公司支付给少数股东的股利、利润|3,777,299.25|3,776,353.50
支付其他与筹资活动有关的现金||
筹资活动现金流出小计|1,018,236,104.94|1,109,503,946.41
筹资活动产生的现金流量净额|-287,276,104.94|-132,703,946.41
四、汇率变动对现金及现金等价物的影响|-1,579,720.42|1,762,962.62
五、现金及现金等价物净增加额|196,509,328.40|59,829,884.05
加：期初现金及现金等价物余额|495,274,342.88|435,444,458.83
六、期末现金及现金等价物余额|691,783,671.28|495,274,342.88
