page|84
项目|附注|2021 年度|2020 年度
一、营业总收入||581,653,558.59|494,406,349.05
其中：营业收入|1|581,653,558.59|494,406,349.05
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||562,124,337.48|474,789,149.05
其中：营业成本|1|452,032,131.16|380,280,628.36
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|2|4,716,415.48|4,849,380.99
销售费用|3|15,680,719.19|16,075,646.03
管理费用|4|50,249,178.45|40,504,535.83
研发费用|5|34,141,308.41|27,869,180.55
财务费用|6|5,304,584.79|5,209,777.29
其中：利息费用||6,233,083.99|6,036,159.98
利息收入||2,615,180.35|1,610,118.10
加：其他收益|7|2,984,067.01|3,497,832.13
投资收益（损失以“－”号填列）|8|-3,103,520.95|-304,932.05
其中：对联营企业和合营企业的投资收益||-3,353,785.23|-297,578.34
以摊余成本计量的金融资产终止确认收益|||
page|85
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|9|-1,494,903.81|1,753,793.97
资产减值损失（损失以“-”号填列）|10|-1,014,539.40|-5,173,583.74
资产处置收益（损失以“－”号填列）|11|64,466.33|120,517.17
三、营业利润（亏损以“－”号填列）||16,964,790.29|19,510,827.48
加：营业外收入|12|488,112.96|687,828.34
减：营业外支出|13|1,924,681.46|921,158.05
四、利润总额（亏损总额以“－”号填列）||15,528,221.79|19,277,497.77
减：所得税费用|14|1,370,610.03|2,186,788.81
五、净利润（净亏损以“－”号填列）||14,157,611.76|17,090,708.96
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||14,157,611.76|17,090,708.96
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||10,824,497.69|14,757,103.97
2.少数股东损益（净亏损以“-”号填列）||3,333,114.07|2,333,604.99
六、其他综合收益的税后净额||-989,653.40|424,579.76
（一）归属母公司所有者的其他综合收益的税后净额||-989,653.40|424,579.76
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-989,653.40|424,579.76
（1）权益法下可转损益的其他综合收益|15|-989,653.40|424,579.76
page|86
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||13,167,958.36|17,515,288.72
（一）归属于母公司所有者的综合收益总额||9,834,844.29|15,181,683.73
（二）归属于少数股东的综合收益总额||3,333,114.07|2,333,604.99
八、每股收益：|||
（一）基本每股收益(元/股)||0.12|0.17
（二）稀释每股收益(元/股)||0.12|0.17
