page|67
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,601,979,296.31|4,998,983,883.92
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||39,535,357.46|53,571,293.38
收到其他与经营活动有关的现金||471,580,085.06|473,911,801.24
page|68
经营活动现金流入小计||6,113,094,738.83|5,526,466,978.54
购买商品、接受劳务支付的现金||3,116,390,100.56|2,809,257,066.97
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||803,374,606.71|752,907,221.51
支付的各项税费||234,079,413.12|243,048,323.64
支付其他与经营活动有关的现金||1,219,252,839.58|1,222,796,650.54
经营活动现金流出小计||5,373,096,959.97|5,028,009,262.66
经 营 活动 产生 的 现金 流量净额||739,997,778.86|498,457,715.88
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||3,484,810.42|3,085,777.13
处置固定资产、无形资产和其他长期资产收回的现金净额||54,352,327.84|59,492,341.80
处置子公司及其他营业单位收到的现金净额||72,000,000.00|
收到其他与投资活动有关的现金||87,552,000.00|103,070,000.00
投资活动现金流入小计||217,389,138.26|165,648,118.93
购建固定资产、无形资产和其他长期资产支付的现金||212,387,829.04|354,795,711.46
投资支付的现金||3,500,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||100,000,000.00|91,865,300.00
投资活动现金流出小计||315,887,829.04|446,661,011.46
投 资 活动 产生 的 现金 流量净额||-98,498,690.78|-281,012,892.53
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||3,915,418.28
其中：子公司吸收少数股东投资收到的现金|||3,915,418.28
取得借款收到的现金||1,890,070,142.84|2,879,052,692.22
收到其他与筹资活动有关的现金||384,530,749.49|56,712,715.60
筹资活动现金流入小计||2,274,600,892.33|2,939,680,826.10
page|69
偿还债务支付的现金||1,929,105,839.25|2,748,394,047.77
分配股利、利润或偿付利息支付的现金||112,823,115.18|99,063,230.45
其中：子公司支付给少数股东的股利、利润||24,500,000.00|14,700,000.00
支付其他与筹资活动有关的现金||301,657,561.16|259,331,275.98
筹资活动现金流出小计||2,343,586,515.59|3,106,788,554.20
筹 资 活动 产生 的 现金 流量净额||-68,985,623.26|-167,107,728.10
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||572,513,464.82|50,337,095.25
加：期初现金及现金等价物余额||527,865,340.42|477,528,245.17
六、期末现金及现金等价物余额||1,100,378,805.24|527,865,340.42
