page|94
项目|2021 年度|2020 年度
一、营业总收入|3,331,733,032.52|2,829,108,743.25
其中：营业收入|3,331,733,032.52|2,829,108,743.25
利息收入||
page|95
已赚保费||
手续费及佣金收入||
二、营业总成本|3,047,566,844.28|2,534,436,751.74
其中：营业成本|2,525,645,142.09|2,152,107,257.23
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|7,609,565.84|2,324,484.75
销售费用|59,178,235.06|44,279,322.30
管理费用|336,855,411.00|264,522,787.75
研发费用|11,522,881.78|3,133,035.76
财务费用|106,755,608.51|68,069,863.95
其中：利息费用|69,314,100.04|48,644,364.63
利息收入|3,138,690.48|4,711,385.45
加：其他收益|57,382,579.06|165,760,833.58
投资收益（损失以“－”号填列）|5,460,632.07|674,026.60
其中：对联营企业和合营企业的投资收益|4,452,899.49|421,851.72
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-34,644,617.26|-11,928,000.55
资产减值损失（损失以“-”号填列）|-13,432,110.60|-5,240,111.40
资产处置收益（损失以“-”号填|1,925,076.76|-551,119.84
page|96
列）||
三、营业利润（亏损以“－”号填列）|300,857,748.27|443,387,619.90
加：营业外收入|27,433,824.10|13,292,568.97
减：营业外支出|27,702,019.78|4,657,790.80
四、利润总额（亏损总额以“－”号填列）|300,589,552.59|452,022,398.07
减：所得税费用|47,389,362.78|45,039,971.89
五、净利润（净亏损以“－”号填列）|253,200,189.81|406,982,426.18
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|253,200,189.81|406,982,426.18
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|255,152,969.45|375,672,082.83
2.少数股东损益|-1,952,779.64|31,310,343.35
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
page|97
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|253,200,189.81|406,982,426.18
归属于母公司所有者的综合收益总额|255,152,969.45|375,672,082.83
归属于少数股东的综合收益总额|-1,952,779.64|31,310,343.35
八、每股收益：||
（一）基本每股收益|0.62|0.92
（二）稀释每股收益|0.62|0.92
