page|109
项目|附注|2019 年度|2018 年度
一、营业总收入||333,116,193.35|284,276,878.15
其中：营业收入|七、59|333,116,193.35|284,276,878.15
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||286,719,683.26|252,392,976.89
其中：营业成本|七、59|93,031,313.46|72,590,472.98
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
page|110
分保费用|||
税金及附加|七、60|5,756,196.56|5,939,135.14
销售费用|七、61|73,694,751.21|64,597,799.94
管理费用|七、62|52,326,253.85|47,471,800.94
研发费用|七、63|57,687,262.55|57,247,653.52
财务费用|七、64|4,223,905.63|4,546,114.37
其中：利息费用||4,630,093.46|3,709,906.45
利息收入||-684,771.86|-870,675.33
加：其他收益|七、65|33,405,723.52|38,441,069.98
投资收益（损失以“－”号填列）|七、66|-9,652,106.51|1,031,893.19
其中：对联营企业和合营企业的投资收益||-8,869,970.65|-651,991.52
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、68|-1,614,395.90|1,614,395.90
信用减值损失 （损失以“-”号填列）|七、69|-14,277,914.48|
资产减值损失（损失以“-”号填列）|七、70||-12,433,145.97
资产处置收益（损失以“－”号填列）|七、71|-330,177.61|-64,475.43
三、营业利润（亏损以“－”号填列）||53,927,639.11|60,473,638.93
加：营业外收入||-|1.33
减：营业外支出|七、73|4,925.70|36,426.27
四、利润总额（亏损总额以“－”号填列）||53,922,713.41|60,437,213.99
减：所得税费用|七、74|6,807,336.58|5,374,844.96
五、净利润（净亏损以“－”号填列）||47,115,376.83|55,062,369.03
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||47,115,376.83|55,062,369.03
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||46,887,055.64|55,479,612.23
2.少数股东损益（净亏损以“-”号填列）||228,321.19|-417,243.20
六、其他综合收益的税后净额||-3,683,416.83|
（一）归属母公司所有者的其他综合收益的税后净额|七、75|-3,683,416.83|
page|111
1．不能重分类进损益的其他综合收益||-3,683,416.83|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-3,683,416.83|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||43,431,960.00|55,062,369.03
（一）归属于母公司所有者的综合收益总额||43,203,638.81|55,479,612.23
（二）归属于少数股东的综合收益总额||228,321.19|-417,243.20
八、每股收益：|||
（一）基本每股收益(元/股)||0.42|0.49
（二）稀释每股收益(元/股)||0.42|0.49
