page|132
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,168,975,398.01|759,913,633.58
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,705,014.43|1,812,169.54
收到其他与经营活动有关的现金|七、78|37,590,645.14|67,697,459.39
经营活动现金流入小计||1,208,271,057.58|829,423,262.51
购买商品、接受劳务支付的现金||574,214,627.72|260,271,484.33
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||511,761,461.97|323,545,609.00
支付的各项税费||25,558,234.96|29,227,489.08
支付其他与经营活动有关的现金||215,745,887.92|141,018,471.66
经营活动现金流出小计||1,327,280,212.57|754,063,054.07
经营活动产生的现金流量净额||-119,009,154.99|75,360,208.44
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||4,292,119.00|10,896,785.59
page|133
处置固定资产、无形资产和其他长期资产收回的现金净额||5,367.26|206,961.81
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||1,333,000,000.00|1,526,000,000.00
投资活动现金流入小计||1,337,297,486.26|1,537,103,747.40
购建固定资产、无形资产和其他长期资产支付的现金||573,155,024.60|74,971,779.38
投资支付的现金||21,301,300.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||1,121,118,268.32|1,433,000,000.00
投资活动现金流出小计||1,715,574,592.92|1,507,971,779.38
投资活动产生的现金流量净额||-378,277,106.66|29,131,968.02
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||697,774,386.93|6,170,642.00
其中：子公司吸收少数股东投资收到的现金|||400,000.00
取得借款收到的现金||491,093,620.26|127,703,479.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,188,868,007.19|133,874,121.00
偿还债务支付的现金||130,927,433.71|87,890,000.00
分配股利、利润或偿付利息支付的现金||22,441,483.86|13,063,192.07
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||28,674,978.75|3,127,000.00
筹资活动现金流出小计||182,043,896.32|104,080,192.07
筹资活动产生的现金流量净额||1,006,824,110.87|29,793,928.93
四、汇率变动对现金及现金等价物的影响||60,266.93|-8,212.02
五、现金及现金等价物净增加额||509,598,116.15|134,277,893.37
加：期初现金及现金等价物余额||485,520,105.63|351,242,212.26
六、期末现金及现金等价物余额||995,118,221.78|485,520,105.63
