page|104
项目|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：||
货币资金|529,148,880.31|437,361,127.52
结算备付金||
拆出资金||
交易性金融资产||
衍生金融资产||
应收票据|101,591,832.14|77,422,769.73
应收账款|629,065,016.70|810,454,710.07
应收款项融资||
预付款项|88,611,956.57|77,851,952.86
应收保费||
应收分保账款||
应收分保合同准备金||
其他应收款|165,687,154.64|168,843,548.45
其中：应收利息||
应收股利||
买入返售金融资产||
存货|87,199,567.38|994,403,951.73
合同资产|750,126,994.03|
持有待售资产||
一年内到期的非流动资产|9,771,812.26|8,089,461.37
其他流动资产|54,536,084.68|141,818,437.13
流动资产合计|2,415,739,298.71|2,716,245,958.86
非流动资产：||
发放贷款和垫款||
债权投资||
其他债权投资||
长期应收款|242,295,724.66|249,093,391.06
长期股权投资|7,438,743.23|
其他权益工具投资||
page|105
其他非流动金融资产||
投资性房地产||
固定资产|353,870,634.88|373,601,254.98
在建工程|550,360,685.81|224,743,553.10
生产性生物资产||
油气资产||
使用权资产||
无形资产|432,662,629.82|434,536,054.25
开发支出||
商誉|153,145,739.67|545,113,560.52
长期待摊费用|10,702,958.15|13,564,587.78
递延所得税资产|68,306,111.60|36,351,821.94
其他非流动资产|153,252,266.52|80,599,576.73
非流动资产合计|1,972,035,494.34|1,957,603,800.36
资产总计|4,387,774,793.05|4,673,849,759.22
流动负债：||
短期借款|621,833,884.05|700,848,750.32
向中央银行借款||
拆入资金||
交易性金融负债||
衍生金融负债||
应付票据|291,342,000.00|193,542,653.20
应付账款|446,193,861.92|477,382,667.99
预收款项||86,219,798.37
合同负债|101,182,262.77|
卖出回购金融资产款||
吸收存款及同业存放||
代理买卖证券款||
代理承销证券款||
应付职工薪酬|8,692,769.72|9,630,583.39
应交税费|86,682,940.34|100,166,316.20
其他应付款|293,181,970.50|325,933,831.88
其中：应付利息||
应付股利||
page|106
应付手续费及佣金||
应付分保账款||
持有待售负债||
一年内到期的非流动负债|202,273,261.82|116,730,698.98
其他流动负债|89,534,899.30|24,855,416.88
流动负债合计|2,140,917,850.42|2,035,310,717.21
非流动负债：||
保险合同准备金||
长期借款|364,540,680.70|337,740,580.70
应付债券|358,826,772.51|370,469,271.02
其中：优先股||
永续债||
租赁负债||
长期应付款|8,333,333.32|
长期应付职工薪酬||
预计负债||
递延收益|24,090,067.40|19,368,733.97
递延所得税负债||
其他非流动负债||
非流动负债合计|755,790,853.93|727,578,585.69
负债合计|2,896,708,704.35|2,762,889,302.90
所有者权益：||
股本|221,234,394.00|218,324,973.00
其他权益工具|114,351,905.86|123,000,779.85
其中：优先股||
永续债||
资本公积|682,460,695.77|642,269,142.78
减：库存股||
其他综合收益|-81,606.59|54,611.69
专项储备|19,051,827.90|16,069,397.37
盈余公积|47,631,202.01|45,700,358.95
一般风险准备||
未分配利润|138,401,662.18|566,127,296.89
归属于母公司所有者权益合计|1,223,050,081.13|1,611,546,560.53
page|107
少数股东权益|268,016,007.57|299,413,895.79
所有者权益合计|1,491,066,088.70|1,910,960,456.32
负债和所有者权益总计|4,387,774,793.05|4,673,849,759.22
