page|65
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,870,411,161.22|1,046,977,381.73
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||25,743,346.52|28,293,070.89
经营活动现金流入小计||3,896,154,507.74|1,075,270,452.62
购买商品、接受劳务支付的现金||3,325,863,869.78|661,311,121.41
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||266,597,091.23|234,193,866.23
page|66
支付的各项税费||60,101,890.32|49,726,812.67
支付其他与经营活动有关的现金||93,714,525.25|77,098,842.19
经营活动现金流出小计||3,746,277,376.58|1,022,330,642.50
经营活动产生的现金流量净额||149,877,131.16|52,939,810.12
二、投资活动产生的现金流量：|||
收回投资收到的现金||156,704,342.16|18,437,858.52
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||1,565.05|200.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||156,705,907.21|18,438,058.52
购建固定资产、无形资产和其他长期资产支付的现金||150,121,298.15|131,989,708.71
投资支付的现金||155,004,772.46|22,593,229.50
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||305,126,070.61|154,582,938.21
投资活动产生的现金流量净额||-148,420,163.40|-136,144,879.69
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,330,000,000.00|358,000,000.00
收到其他与筹资活动有关的现金||121,706,000.00|379,978,200.00
筹资活动现金流入小计||1,451,706,000.00|737,978,200.00
偿还债务支付的现金||1,149,000,000.00|219,000,000.00
分配股利、利润或偿付利息支付的现金||26,961,355.41|13,875,784.67
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||392,903,662.26|361,357,936.72
筹资活动现金流出小计||1,568,865,017.67|594,233,721.39
筹资活动产生的现金流量净额||-117,159,017.67|143,744,478.61
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-115,702,049.91|60,539,409.04
加：期初现金及现金等价物余||334,837,818.50|274,298,409.46
page|67
额|||
六、期末现金及现金等价物余额||219,135,768.59|334,837,818.50
