page|67
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现||4,557,009,802.93|4,204,720,156.10
page|68
金|||
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||341,021,938.47|358,707,666.36
收到其他与经营活动有关的现金||87,241,647.81|57,166,171.52
经营活动现金流入小计||4,985,273,389.21|4,620,593,993.98
购买商品、接受劳务支付的现金||3,936,169,723.95|3,560,397,241.36
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||367,881,290.28|400,711,717.25
支付的各项税费||100,172,046.85|131,626,014.30
支付其他与经营活动有关的现金||175,783,139.06|223,426,936.76
经营活动现金流出小计||4,580,006,200.14|4,316,161,909.67
经营活动产生的现金流量净额||405,267,189.07|304,432,084.31
二、投资活动产生的现金流量：|||
收回投资收到的现金||663,240,000.00|86,810,000.00
取得投资收益收到的现金||19,725,024.61|26,660,999.29
处置固定资产、无形资产和其他长期资产收回的现金净额||704,815.19|988,453.94
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||683,669,839.80|114,459,453.23
page|69
购建固定资产、无形资产和其他长期资产支付的现金||159,918,341.29|198,925,915.20
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||159,918,341.29|198,925,915.20
投资活动产生的现金流量净额||523,751,498.51|-84,466,461.97
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||3,606,060.00|
其中：子公司吸收少数股东投资收到的现金||3,606,060.00|
取得借款收到的现金||70,000,000.00|104,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||73,606,060.00|104,000,000.00
偿还债务支付的现金||104,000,000.00|204,420,000.00
分配股利、利润或偿付利息支付的现金||108,720,966.01|90,525,420.65
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||140,011,013.48
筹资活动现金流出小计||212,720,966.01|434,956,434.13
筹资活动产生的现金流量净额||-139,114,906.01|-330,956,434.13
四、汇率变动对现金及现金等价物的影响||-74,067.31|-30,391,882.56
五、现金及现金等价物净增加额||789,829,714.26|-141,382,694.35
加：期初现金及现金等价物余额||406,595,979.46|547,978,673.81
六、期末现金及现金等价物余额||1,196,425,693.72|406,595,979.46
