page|69
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,434,976,775.26|2,918,288,573.35
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||83,079,887.52|96,209,398.65
收到其他与经营活动有关的现金|七、78|90,699,526.67|89,839,715.41
经营活动现金流入小计||3,608,756,189.45|3,104,337,687.41
购买商品、接受劳务支付的现金||2,220,690,806.29|1,557,679,309.63
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现|||
page|70
金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||524,664,958.14|496,789,874.12
支付的各项税费||126,293,061.53|122,410,872.96
支付其他与经营活动有关的现金|七、78|502,554,985.76|565,590,896.30
经营活动现金流出小计||3,374,203,811.72|2,742,470,953.01
经营活动产生的现金流量净额||234,552,377.73|361,866,734.40
二、投资活动产生的现金流量：|||
收回投资收到的现金||5,000,000.00|260,000,000.00
取得投资收益收到的现金||117,413.39|5,990,042.13
处置固定资产、无形资产和其他长期资产收回的现金净额||217,302,361.00|242,446,315.60
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||222,419,774.39|508,436,357.73
购建固定资产、无形资产和其他长期资产支付的现金||703,118,246.86|828,605,178.85
投资支付的现金||50,388,664.72|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|26,845,095.55|76,683,144.04
投资活动现金流出小计||780,352,007.13|905,288,322.89
投资活动产生的现金流量净额||-557,932,232.74|-396,851,965.16
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||2,282,230,399.23|1,190,058,360.00
收到其他与筹资活动有关的现金|七、78|73,688,952.94|
筹资活动现金流入小计||2,355,919,352.17|1,190,058,360.00
偿还债务支付的现金||1,969,058,547.31|1,183,279,638.56
分配股利、利润或偿付利息支付的现金||118,662,086.95|123,751,459.63
其中：子公司支付给少数股东的股利、利润||1,002,800.00|752,100.00
支付其他与筹资活动有关的现金|七、78|70,884,821.35|3,100,000.00
筹资活动现金流出小计||2,158,605,455.61|1,310,131,098.19
筹资活动产生的现金流量净额||197,313,896.56|-120,072,738.19
page|71
四、汇率变动对现金及现金等价物的影响||-1,277,299.67|-858,815.98
五、现金及现金等价物净增加额||-127,343,258.12|-155,916,784.93
加：期初现金及现金等价物余额||563,650,403.49|719,567,188.42
六、期末现金及现金等价物余额||436,307,145.37|563,650,403.49
