page|92
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,116,341,195.87|3,288,132,587.80
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
page|93
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,042,780.06|9,875,624.53
收到其他与经营活动有关的现金|七、78（1）|57,227,866.76|65,489,882.25
经营活动现金流入小计||4,174,611,842.69|3,363,498,094.58
购买商品、接受劳务支付的现金||1,608,664,050.21|864,967,698.64
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||750,603,909.64|639,482,098.15
支付的各项税费||374,894,375.96|273,545,681.90
支付其他与经营活动有关的现金|七、78（2）|811,553,786.45|642,912,546.94
经营活动现金流出小计||3,545,716,122.26|2,420,908,025.63
经营活动产生的现金流量净额||628,895,720.43|942,590,068.95
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额|||151,641.29
处置子公司及其他营业单位收到的现金净额||127,828.83|
收到其他与投资活动有关的现金|七、78（3）||492,728,421.01
投资活动现金流入小计||127,828.83|492,880,062.30
购建固定资产、无形资产和其他长期资产支付的现金||123,926,169.44|54,166,707.09
投资支付的现金|||300,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||176,000,000.00
支付其他与投资活动有关的现金|||
投资活动现金流出小计||123,926,169.44|530,166,707.09
投资活动产生的现金流量净额||-123,798,340.61|-37,286,644.79
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||13,389,600.00|
page|94
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||28,435,625.00|
收到其他与筹资活动有关的现金|七、78（5）|14,000,000.00|14,000,000.00
筹资活动现金流入小计||55,825,225.00|14,000,000.00
偿还债务支付的现金||421,247,500.00|140,864,000.00
分配股利、利润或偿付利息支付的现金||188,255,970.21|215,688,999.96
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78（6）|173,442,287.53|23,965,005.95
筹资活动现金流出小计||782,945,757.74|380,518,005.91
筹资活动产生的现金流量净额||-727,120,532.74|-366,518,005.91
四、汇率变动对现金及现金等价物的影响||-1,270,438.48|-56,545.24
五、现金及现金等价物净增加额||-223,293,591.40|538,728,873.01
加：期初现金及现金等价物余额||780,994,500.11|242,265,627.10
六、期末现金及现金等价物余额||557,700,908.71|780,994,500.11
