page|104
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||945,007,075.76|1,123,278,475.47
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||835,489,043.63|470,713,652.67
经营活动现金流入小计||1,780,496,119.39|1,593,992,128.14
购买商品、接受劳务支付的现金||159,178,652.44|145,661,174.16
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||350,169,070.15|427,492,015.67
支付的各项税费||72,696,317.76|147,769,107.12
支付其他与经营活动有关的现金||547,543,792.90|395,390,116.92
经营活动现金流出小计||1,129,587,833.25|1,116,312,413.87
经营活动产生的现金流量净额||650,908,286.14|477,679,714.27
二、投资活动产生的现金流量：|||
收回投资收到的现金|||90,005,700.00
取得投资收益收到的现金|||1,569,475.12
处置固定资产、无形资产和其他长期资产收回的现金净额||54,570,125.00|1,142,350.00
处置子公司及其他营业单位||29,673,512.94|
page|105
收到的现金净额|||
收到其他与投资活动有关的现金||42,000,000.00|
投资活动现金流入小计||126,243,637.94|92,717,525.12
购建固定资产、无形资产和其他长期资产支付的现金||585,405,011.15|503,944,539.13
投资支付的现金||23,061,250.00|7,944,700.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||10,307,729.58|4,068,774.15
支付其他与投资活动有关的现金|||
投资活动现金流出小计||618,773,990.73|515,958,013.28
投资活动产生的现金流量净额||-492,530,352.79|-423,240,488.16
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||43,879,278.86|10,010,000.00
其中：子公司吸收少数股东投资收到的现金||43,879,278.86|10,010,000.00
取得借款收到的现金||942,778,200.00|769,288,676.00
收到其他与筹资活动有关的现金||72,063,165.37|151,486,930.49
筹资活动现金流入小计||1,058,720,644.23|930,785,606.49
偿还债务支付的现金||676,500,000.00|662,462,323.32
分配股利、利润或偿付利息支付的现金||162,123,478.27|158,984,232.19
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||159,766,194.89|154,792,292.86
筹资活动现金流出小计||998,389,673.16|976,238,848.37
筹资活动产生的现金流量净额||60,330,971.07|-45,453,241.88
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||218,708,904.42|8,985,984.23
加：期初现金及现金等价物余额||368,017,515.63|359,031,531.40
六、期末现金及现金等价物余额||586,726,420.05|368,017,515.63
