page|74
项目|2020 年度|2019 年度
一、营业总收入|545,075,298.38|3,296,995,453.66
其中：营业收入|545,075,298.38|3,296,995,453.66
利息收入||
已赚保费||
page|75
手续费及佣金收入||
二、营业总成本|1,002,607,623.50|3,903,828,563.88
其中：营业成本|590,180,448.19|3,241,297,137.48
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|1,445,686.27|4,597,144.99
销售费用|17,362,789.97|74,798,240.74
管理费用|114,762,380.42|296,620,592.10
研发费用|11,582,594.46|9,024,095.34
财务费用|267,273,724.19|277,491,353.23
其中：利息费用|376,932,109.05|265,058,871.47
利息收入|106,563,689.35|4,982,550.63
加：其他收益|6,186,608.80|4,706,788.18
投资收益（损失以“－”号填列）|553,225.95|-87,364,846.02
其中：对联营企业和合营企业的投资收益|-13,321,878.12|-2,505,128.67
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-562,096,998.73|-434,317,237.83
资产减值损失（损失以“-”号填列）|-77,515,753.56|-563,570,702.77
资产处置收益（损失以“-”号填列）||1,116,179.48
三、营业利润（亏损以“－”号填列）|-1,090,405,242.66|-1,686,262,929.18
加：营业外收入|209,024.57|1,601,760.12
减：营业外支出|82,504,372.46|61,299,178.09
四、利润总额（亏损总额以“－”号填列）|-1,172,700,590.55|-1,745,960,347.15
减：所得税费用|13,989,701.26|23,604,591.92
五、净利润（净亏损以“－”号填列）|-1,186,690,291.81|-1,769,564,939.07
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|-1,186,690,291.81|-1,769,564,939.07
page|76
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|-1,048,923,149.62|-1,575,982,091.04
2.少数股东损益|-137,767,142.19|-193,582,848.03
六、其他综合收益的税后净额|-1,556,756.85|180,471,715.07
归属母公司所有者的其他综合收益的税后净额|-1,556,756.85|180,471,715.07
（一）不能重分类进损益的其他综合收益||175,134,993.78
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
6.处置融易行权益交易||175,134,993.78
（二）将重分类进损益的其他综合收益|-1,556,756.85|5,336,721.29
1.权益法下可转损益的其他综合收益|343,849.78|3,331,401.75
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-1,900,606.63|2,005,319.54
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|-1,188,247,048.66|-1,589,093,224.00
归属于母公司所有者的综合收益总额|-1,050,479,906.47|-1,395,510,375.97
归属于少数股东的综合收益总额|-137,767,142.19|-193,582,848.03
八、每股收益：||
（一）基本每股收益|-1.7055|-2.5758
（二）稀释每股收益|-1.7055|-2.5758
