page|72
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||645,327,249,537.97|637,683,837,716.36
客户存款和同业存放款项净增加额||665,681,528.32|
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金||20,741,779,173.73|21,011,673,157.42
拆入资金净增加额|||19,361,748,850.61
回购业务资金净增加额||2,193,698,038.21|4,960,686,799.58
代理买卖证券收到的现金净额|||
存放中央银行款项减少额||963,532,899.31|201,020,078.32
收到的税费返还||2,585,063,517.98|2,127,691,224.95
收到其他与经营活动有关的现金||11,765,488,212.41|4,823,480,853.29
经营活动现金流入小计||684,242,492,907.93|690,170,138,680.53
购买商品、接受劳务支付的现金||526,496,549,613.25|532,397,952,038.42
吸收存款及同业存款净减少额|||17,340,293,965.86
客户贷款及垫款净增加额||7,334,291,442.48|11,973,161,082.06
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆入资金净减少额||13,574,730,350.28|
拆出资金净增加额|||
支付利息、手续费及佣金的现金||4,625,093,592.78|4,743,258,334.44
支付保单红利的现金|||
支付给职工及为职工支付的现金||39,027,099,038.75|36,727,577,169.35
支付的各项税费||28,983,306,029.20|25,438,972,333.18
支付其他与经营活动有关的现金||42,585,683,687.28|24,030,987,953.03
经营活动现金流出小计||662,626,753,754.02|652,652,202,876.34
经营活动产生的现金流量净额||21,615,739,153.91|37,517,935,804.19
二、投资活动产生的现金流量：|||
收回投资收到的现金||485,317,733,962.21|468,571,852,467.23
取得投资收益收到的现金||17,527,917,892.71|24,628,968,533.37
处置固定资产、无形资产和其他长期资产收回的现金净额||2,089,185,990.24|923,928,493.68
处置子公司及其他营业单位收到的现金净额||1,298,023,235.34|335,695,399.27
取得子公司及其他营业单位收到的现金净额||1,392,629,160.62|461,714,928.24
收到其他与投资活动有关的现金|||
投资活动现金流入小计||507,625,490,241.12|494,922,159,821.79
购建固定资产、无形资产和其他长期资产支付的现金||18,742,697,360.70|15,137,821,168.90
投资支付的现金||490,380,322,037.43|486,894,605,245.84
page|73
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||509,123,019,398.13|502,032,426,414.74
投资活动产生的现金流量净额||-1,497,529,157.01|-7,110,266,592.95
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||6,135,340,377.11|985,602,190.22
其中：子公司吸收少数股东投资收到的现金||6,135,340,377.11|985,602,190.22
取得借款收到的现金||47,784,077,262.22|57,612,478,572.28
发行债券收到的现金||14,130,000,000.00|11,851,504,151.78
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||68,049,417,639.33|70,449,584,914.28
偿还债务支付的现金||55,501,204,658.85|61,478,868,259.79
分配股利、利润或偿付利息支付的现金||17,206,930,525.83|19,627,244,053.57
其中：子公司支付给少数股东的股利、利润||7,950,645,862.04|7,230,117,414.48
支付其他与筹资活动有关的现金||11,511,309,285.74|5,195,300,478.15
筹资活动现金流出小计||84,219,444,470.42|86,301,412,791.51
筹资活动产生的现金流量净额||-16,170,026,831.09|-15,851,827,877.23
四、汇率变动对现金及现金等价物的影响||-885,840,552.70|-531,296,840.14
五、现金及现金等价物净增加额||3,062,342,613.11|14,024,544,493.87
加：期初现金及现金等价物余额||123,847,282,440.56|109,822,737,946.69
六、期末现金及现金等价物余额||126,909,625,053.67|123,847,282,440.56
