page|55
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||786,330,732.49|742,578,888.42
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、76|18,191,868.85|11,871,717.56
经营活动现金流入小计||804,522,601.34|754,450,605.98
购买商品、接受劳务支付的现金||570,426,917.10|458,431,503.24
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
page|56
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||26,065,068.43|20,647,167.09
支付的各项税费||50,435,056.36|44,047,585.83
支付其他与经营活动有关的现金|七、76|10,409,665.29|14,783,538.27
经营活动现金流出小计||657,336,707.18|537,909,794.43
经营活动产生的现金流量净额||147,185,894.16|216,540,811.55
二、投资活动产生的现金流量：|||
收回投资收到的现金||70,000,000.00|1,074,960,000.00
取得投资收益收到的现金||756,424.22|9,807,356.17
处置固定资产、无形资产和其他长期资产收回的现金净额|||4,854.37
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76|89,578.00|475,258.69
投资活动现金流入小计||70,846,002.22|1,085,247,469.23
购建固定资产、无形资产和其他长期资产支付的现金||10,137,051.86|56,285.13
投资支付的现金||90,000,000.00|795,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||100,137,051.86|795,056,285.13
投资活动产生的现金流量净额||-29,291,049.64|290,191,184.10
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||30,000,000.00
分配股利、利润或偿付利息支付的现金||22,037,515.56|10,351,625.00
其中：子公司支付给少数股东的股利、利润||22,037,515.56|10,000,000.00
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||22,037,515.56|40,351,625.00
page|57
筹资活动产生的现金流量净额||-22,037,515.56|-40,351,625.00
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||95,857,328.96|466,380,370.65
加：期初现金及现金等价物余额||755,424,582.42|289,044,211.77
六、期末现金及现金等价物余额||851,281,911.38|755,424,582.42
