page|77
项目|2019 年度|2018 年度
一、营业总收入|628,849,638.04|437,891,734.33
其中：营业收入|628,849,638.04|437,891,734.33
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|673,626,076.77|612,959,670.19
其中：营业成本|366,044,937.38|282,947,626.44
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|13,665,660.15|10,636,744.75
销售费用|117,268,274.65|92,111,082.59
管理费用|114,721,086.47|134,460,487.60
研发费用|47,675,770.54|64,635,809.69
财务费用|14,250,347.58|28,167,919.12
其中：利息费用|18,766,371.72|32,277,417.37
利息收入|-2,040,557.12|-3,732,936.44
加：其他收益|5,695,543.12|12,995,146.85
投资收益（损失以“－”号填列）|971,418,349.48|70,353,435.21
其中：对联营企业和合营企业的投资收益|63,253,989.40|1,542,165.52
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-5,378,431.74|
信用减值损失（损失以“-”号填|-852,623.33|
page|78
列）||
资产减值损失（损失以“-”号填列）|-25,735,723.21|-102,770,091.30
资产处置收益（损失以“-”号填列）|-4,765,072.86|4,261.81
三、营业利润（亏损以“－”号填列）|895,605,602.73|-194,485,183.29
加：营业外收入|3,480,702.52|1,300,448.15
减：营业外支出|5,080,166.35|1,398,281.34
四、利润总额（亏损总额以“－”号填列）|894,006,138.90|-194,583,016.48
减：所得税费用|156,888,744.70|887,101.36
五、净利润（净亏损以“－”号填列）|737,117,394.20|-195,470,117.84
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|736,950,979.86|-131,585,674.67
2.终止经营净利润（净亏损以“－”号填列）|166,414.34|-63,884,443.17
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|743,231,193.73|-179,030,863.70
2.少数股东损益|-6,113,799.53|-16,439,254.14
六、其他综合收益的税后净额|2,114,369.85|-6,627,821.44
归属母公司所有者的其他综合收益的税后净额|2,114,369.85|-6,627,821.44
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|2,114,369.85|-6,627,821.44
1.权益法下可转损益的其他综合收益||
page|79
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|2,114,369.85|-6,627,821.44
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|739,231,764.05|-202,097,939.28
归属于母公司所有者的综合收益总额|745,345,563.58|-185,658,685.14
归属于少数股东的综合收益总额|-6,113,799.53|-16,439,254.14
八、每股收益：||
（一）基本每股收益|1.0047|-0.2420
（二）稀释每股收益|1.0047|-0.2420
