page|75
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||14,108,687,173.21|16,428,010,764.50
客户存款和同业存放款项净增加额|||
page|76
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||79,283,379.17|31,070,838.45
收到其他与经营活动有关的现金|（七）78（1）|176,306,565.28|187,905,545.93
经营活动现金流入小计||14,364,277,117.66|16,646,987,148.88
购买商品、接受劳务支付的现金||10,705,569,138.41|10,841,171,814.67
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,259,978,338.03|2,111,504,064.31
支付的各项税费||505,834,990.37|534,680,542.94
支付其他与经营活动有关的现金|（七）78（2）|636,525,336.64|741,440,541.46
经营活动现金流出小计||14,107,907,803.45|14,228,796,963.38
经营活动产生的现金流量净额||256,369,314.21|2,418,190,185.50
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,551,542,891.76|
取得投资收益收到的现金||7,723,462.45|26,281,589.15
处置固定资产、无形资产和其他长期资产收回的现金净额||21,295,756.60|15,795,720.25
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|（七）78（3）||1,600,000,000.00
投资活动现金流入小计||1,580,562,110.81|1,642,077,309.40
购建固定资产、无形资产和其他长期资产支付的现金||341,332,525.38|376,050,548.04
投资支付的现金||1,600,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|（七）78（4）||1,675,000,000.00
投资活动现金流出小计||1,941,332,525.38|2,051,050,548.04
投资活动产生的现金流量净额||-360,770,414.57|-408,973,238.64
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||104,900,000.00
其中：子公司吸收少数股东投资收到的现金|||104,900,000.00
取得借款收到的现金||1,212,707,688.63|468,979,768.20
发行债券所收到的现金||200,000,000.00|2,200,000,000.00
收到其他与筹资活动有关的现金|（七）78（5）||
page|77
筹资活动现金流入小计||1,412,707,688.63|2,773,879,768.20
偿还债务支付的现金||1,312,283,019.95|3,777,755,492.96
分配股利、利润或偿付利息支付的现金||136,972,248.77|94,142,868.69
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|（七）78（6）|103,020,979.49|747,992,732.22
筹资活动现金流出小计||1,552,276,248.21|4,619,891,093.87
筹资活动产生的现金流量净额||-139,568,559.58|-1,846,011,325.67
四、汇率变动对现金及现金等价物的影响||-66,190,764.85|-5,228,642.28
五、现金及现金等价物净增加额||-310,160,424.79|157,976,978.91
加：期初现金及现金等价物余额||2,415,507,368.92|2,257,530,390.01
六、期末现金及现金等价物余额||2,105,346,944.13|2,415,507,368.92
