page|63
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||331,475,690.94|256,886,883.75
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
page|64
收到其他与经营活动有关的现金||9,605,315.38|4,283,729.91
经营活动现金流入小计||341,081,006.32|261,170,613.66
购买商品、接受劳务支付的现金||51,127,120.89|27,311,573.00
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||178,402,117.88|164,592,269.96
支付的各项税费||9,942,709.69|10,572,299.77
支付其他与经营活动有关的现金||23,245,939.59|24,027,268.24
经营活动现金流出小计||262,717,888.05|226,503,410.97
经营活动产生的现金流量净额||78,363,118.27|34,667,202.69
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||2,564,190.40|
处置固定资产、无形资产和其他长期资产收回的现金净额||33,170.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||1,101,465,281.98|1,273,430,920.95
投资活动现金流入小计||1,104,062,642.38|1,273,430,920.95
购建固定资产、无形资产和其他长期资产支付的现金||70,235,347.72|42,577,959.03
投资支付的现金||16,038,514.55|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||1,052,240,000.00|1,347,240,000.00
投资活动现金流出小计||1,138,513,862.27|1,389,817,959.03
投资活动产生的现金流量净额||-34,451,219.89|-116,387,038.08
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||80,000,000.00|70,000,000.00
收到其他与筹资活动有关的|||
page|65
现金|||
筹资活动现金流入小计||80,000,000.00|70,000,000.00
偿还债务支付的现金||75,000,000.00|50,000,000.00
分配股利、利润或偿付利息支付的现金||13,264,179.17|9,378,033.33
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||2,620,000.00|
筹资活动现金流出小计||90,884,179.17|59,378,033.33
筹资活动产生的现金流量净额||-10,884,179.17|10,621,966.67
四、汇率变动对现金及现金等价物的影响||-243,239.98|23,882.83
五、现金及现金等价物净增加额||32,784,479.23|-71,073,985.89
加：期初现金及现金等价物余额||86,137,173.81|157,211,159.70
六、期末现金及现金等价物余额||118,921,653.04|86,137,173.81
