page|59
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|（七）1|224,825,259.42|254,797,596.81
交易性金融资产|（七）2|56,322,191.77|100,300,273.97
衍生金融资产|||
应收票据|（七）4|17,671,672.18|20,435,384.93
应收账款|（七）5|395,235,486.94|277,661,205.10
应收款项融资|（七）6|144,631,260.37|102,256,089.20
预付款项|（七）7|7,944,204.82|6,651,667.57
其他应收款|（七）8|1,206,347.52|303,700.00
其中：应收利息|||
应收股利|||
存货|（七）9|245,569,683.40|178,595,381.78
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
page|60
其他流动资产|（七）13|1,787,897.10|108,302,886.32
流动资产合计||1,095,194,003.52|1,049,304,185.68
非流动资产：|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|（七）21|517,420,842.92|438,956,957.14
在建工程|（七）22|19,022,516.99|20,905,468.17
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|（七）26|48,751,281.67|49,971,249.27
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产|（七）30|6,091,318.69|4,938,581.63
其他非流动资产|（七）31|46,215,532.03|40,303,101.67
非流动资产合计||637,501,492.30|555,075,357.88
资产总计||1,732,695,495.82|1,604,379,543.56
流动负债：|||
短期借款|（七）32|67,000,000.00|235,000,000.00
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|（七）36|64,683,057.78|51,012,626.20
预收款项|（七）37|412,180.45|1,067,826.85
合同负债|（七）38|557,997.98|
应付职工薪酬|（七）39|7,499,233.48|9,860,330.74
应交税费|（七）40|13,515,092.26|14,382,872.87
其他应付款|（七）41|32,279,250.46|16,036,599.83
其中：应付利息|||
应付股利|||
持有待售负债|||
一年内到期的非流动负债|（七）43|2,000,000.00|
其他流动负债|（七）44|7,465,547.76|
流动负债合计||195,412,360.17|327,360,256.49
非流动负债：|||
长期借款|（七）45|38,000,000.00|
page|61
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|（七）51|5,025,106.47|4,778,200.39
递延所得税负债|（七）30|48,328.77|45,041.10
其他非流动负债|||
非流动负债合计||43,073,435.24|4,823,241.49
负债合计||238,485,795.41|332,183,497.98
所有者权益（或股东权益）：|||
实收资本（或股本）|（七）53|401,000,000.00|401,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|（七）55|361,990,087.05|361,990,087.05
减：库存股|||
其他综合收益|||
专项储备|（七）58|21,106,699.38|16,937,315.43
盈余公积|（七）59|90,626,291.41|58,816,864.32
未分配利润|（七）60|619,486,622.57|433,451,778.78
所 有 者 权 益 （ 或 股 东 权益）合计||1,494,209,700.41|1,272,196,045.58
负债和所有者权益（或股东权益）总计||1,732,695,495.82|1,604,379,543.56
page|62
利息收入||480,140.19|512,501.02
加：其他收益|（七）67|1,451,974.42|3,124,061.95
投资收益（损失以“－”号填列）|（七）68|2,859,550.30|2,381,488.58
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益||128,333.33|1,382,500.00
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|（七）70|21,917.80|300,273.97
信用减值损失（损失以“-”号填列）|（七）71|-5,064,364.61|-5,476,523.86
资产减值损失（损失以“-”号填列）|（七）72|-370,741.24|-2,653,378.68
资产处置收益（损失以“－”号填列）|||
二、营业利润（亏损以“－”号填列）||368,161,727.53|305,167,493.84
加：营业外收入|（七）74|6,239,194.92|2,956,367.07
减：营业外支出|（七）75|1,102,898.94|30,079.65
三、利润总额（亏损总额以“－”号填列）||373,298,023.51|308,093,781.26
减：所得税费用|（七）76|55,624,244.43|45,058,352.30
四、净利润（净亏损以“－”号填列）||317,673,779.08|263,035,428.96
（一）持续经营净利润（净亏损以“－”号填列）||317,673,779.08|263,035,428.96
（二）终止经营净利润（净亏损以“－”号填列）|||
五、其他综合收益的税后净额|||
（一）不能重分类进损益的其他综合收益|||
1.重新计量设定受益计划变动额|||
2.权益法下不能转损益的其他综合收益|||
3.其他权益工具投资公允价值变动|||
4.企业自身信用风险公允价值变动|||
（二）将重分类进损益的其他综合收益|||
1.权益法下可转损益的其他综合收益|||
2.其他债权投资公允价值变动|||
3.金融资产重分类计入其他综合收益的金额|||
4.其他债权投资信用减值准备|||
5.现金流量套期储备|||
6.外币财务报表折算差额|||
7.其他|||
六、综合收益总额||317,673,779.08|263,035,428.96
七、每股收益：|||
（一）基本每股收益(元/股)||0.7922|0.6927
（二）稀释每股收益(元/股)||0.7922|0.6927
page|63
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,609,297,366.40|1,334,292,297.00
收到的税费返还||17,568,345.49|8,920,186.39
收到其他与经营活动有关的现金|（七）78(1)|12,839,703.55|5,927,220.84
经营活动现金流入小计||1,639,705,415.44|1,349,139,704.23
购买商品、接受劳务支付的现金||1,285,288,819.94|911,122,863.08
支付给职工及为职工支付的现金||75,882,980.89|68,389,515.91
支付的各项税费||72,483,915.82|69,227,395.03
支付其他与经营活动有关的现金|（七）78(2)|51,626,680.13|76,875,479.99
经营活动现金流出小计||1,485,282,396.78|1,125,615,254.01
经营活动产生的现金流量净额||154,423,018.66|223,524,450.22
二、投资活动产生的现金流量：|||
收回投资收到的现金||780,000,000.00|160,000,000.00
取得投资收益收到的现金||4,865,912.77|1,547,321.91
处置固定资产、无形资产和其他长期资产收回的现金净额||35,111.95|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|（七）78(3)|19,300,000.00|
投资活动现金流入小计||804,201,024.72|161,547,321.91
购建固定资产、无形资产和其他长期资产支付的现金||87,452,178.86|66,491,799.71
投资支付的现金||636,000,000.00|360,000,000.00
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|（七）78(4)||19,300,000.00
投资活动现金流出小计||723,452,178.86|445,791,799.71
投资活动产生的现金流量净额||80,748,845.86|-284,244,477.80
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||0.00|393,124,528.30
取得借款收到的现金||107,000,000.00|305,000,000.00
收到其他与筹资活动有关的现金|（七）78(5)||24,000,000.00
