page|109
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,126,997,263.25|1,046,641,855.92
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78|5,739,788.40|13,512,881.55
经营活动现金流入小计||1,132,737,051.65|1,060,154,737.47
购买商品、接受劳务支付的现金||147,218,168.14|192,616,977.48
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||164,641,282.05|134,618,920.04
支付的各项税费||83,308,286.58|82,522,463.28
支付其他与经营活动有关的现金|七、78|631,638,700.20|645,142,320.27
经营活动现金流出小计||1,026,806,436.97|1,054,900,681.07
经营活动产生的现金流量净额||105,930,614.68|5,254,056.40
二、投资活动产生的现金流量：|||
page|110
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||510,448.00|1,100.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|8,145,077.38|1,425,000.00
投资活动现金流入小计||8,655,525.38|1,426,100.00
购建固定资产、无形资产和其他长期资产支付的现金||188,965,769.65|53,572,113.15
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|20,243,520.59|1,445,000.00
投资活动现金流出小计||209,209,290.24|55,017,113.15
投资活动产生的现金流量净额||-200,553,764.86|-53,591,013.15
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,015,393,616.22|42,072,575.02
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||335,028,299.78|199,800,000.00
收到其他与筹资活动有关的现金|七、78|3,341,531.21|36,830,000.00
筹资活动现金流入小计||1,353,763,447.21|278,702,575.02
偿还债务支付的现金||221,089,925.04|84,961,000.04
分配股利、利润或偿付利息支付的现金||10,867,758.55|7,014,428.62
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|85,834,030.23|34,489,377.00
筹资活动现金流出小计||317,791,713.82|126,464,805.66
筹资活动产生的现金流量净额||1,035,971,733.39|152,237,769.36
四、汇率变动对现金及现金等价物的影响||-3,318,729.02|218,655.52
五、现金及现金等价物净增加额||938,029,854.19|104,119,468.13
加：期初现金及现金等价物余额||150,358,764.57|46,239,296.44
六、期末现金及现金等价物余额||1,088,388,618.76|150,358,764.57
