page|60
项目|附注|2021 年度|2020 年度
一、营业总收入||8,696,826,071.34|5,272,466,220.56
其中：营业收入|七、61|8,696,826,071.34|5,272,466,220.56
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||13,009,924,461.21|10,367,818,712.76
其中：营业成本|七、61|8,626,307,471.07|6,791,810,908.43
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|48,956,702.51|40,796,555.79
销售费用|七、63|1,671,706,829.01|1,008,070,794.78
管理费用|七、64|797,681,551.89|748,415,547.36
研发费用|七、65|1,208,156,897.19|973,190,903.17
财务费用|七、66|657,115,009.54|805,534,003.23
其中：利息费用|七、66|731,415,908.30|972,864,999.54
利息收入|七、66|83,636,175.56|170,965,996.81
加：其他收益|七、67|132,030,122.61|114,771,773.23
投资收益（损失以“－”号填列）|七、68|140,771,841.95|69,323,846.49
其中：对联营企业和合营企业的投资收益|七、68|89,067,700.48|-39,945,036.51
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-18,352,231.89|28,275,931.60
信用减值损失（损失以“-”号填列）|七、71|145,937,795.38|-638,492,847.84
资产减值损失（损失以“-”号填列）|七、72|-1,239,863,105.46|-1,023,359,582.30
资产处置收益（损失以“－”号填列）|七、73|-26,112,856.65|-14,454,119.36
三、营业利润（亏损以“－”号填列）||-5,178,686,823.93|-6,559,287,490.38
加：营业外收入|七、74|3,063,470.71|7,111,673.79
减：营业外支出|七、75|4,246,729.40|9,232,448.35
四、利润总额（亏损总额以“－”号填列）||-5,179,870,082.62|-6,561,408,264.94
减：所得税费用|七、76|-9,990,461.92|-85,008,394.57
五、净利润（净亏损以“－”号填列）||-5,169,879,620.70|-6,476,399,870.37
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-5,169,879,620.70|-6,476,399,870.37
2.终止经营净利润（净亏损以“－”号填列）|||
page|61
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-5,243,780,936.01|-6,482,440,212.17
2.少数股东损益（净亏损以“-”号填列）||73,901,315.31|6,040,341.80
六、其他综合收益的税后净额||-6,699,725.37|18,731,556.56
（一）归属母公司所有者的其他综合收益的税后净额||-5,566,365.44|18,725,813.64
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-5,566,365.44|18,725,813.64
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动||-5,566,365.44|18,725,813.64
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-1,133,359.93|5,742.92
七、综合收益总额||-5,176,579,346.07|-6,457,668,313.81
（一）归属于母公司所有者的综合收益总额||-5,249,347,301.45|-6,463,714,398.53
（二）归属于少数股东的综合收益总额||72,767,955.38|6,046,084.72
八、每股收益：|||
（一）基本每股收益(元/股)||-1.3035|-1.8555
（二）稀释每股收益(元/股)||-1.3035|-1.8555
