page|91
项目|2020 年度|2019 年度
一、营业总收入|3,114,711,847.51|2,945,858,861.42
其中：营业收入|3,114,711,847.51|2,945,858,861.42
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|3,093,753,499.43|2,922,771,750.65
其中：营业成本|2,679,702,653.59|2,493,785,565.01
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|19,120,915.90|18,102,942.19
销售费用|35,126,330.02|72,415,568.80
管理费用|124,523,782.54|124,600,984.08
研发费用|87,027,555.33|82,165,478.24
财务费用|148,252,262.05|131,701,212.33
其中：利息费用|138,324,181.66|136,130,345.54
利息收入|5,489,063.45|4,494,797.69
加：其他收益|74,220,518.23|56,638,168.30
投资收益（损失以“－”号填列）|-130,826.56|742,603.90
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金||
page|92
融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-8,687,545.88|1,061,020.55
资产减值损失（损失以“-”号填列）|-3,037,393.48|-6,112,962.46
资产处置收益（损失以“-”号填列）|913,407.19|-1,100,962.12
三、营业利润（亏损以“－”号填列）|84,236,507.58|74,314,978.94
加：营业外收入|9,736,974.90|4,640,880.99
减：营业外支出|10,150,496.23|4,798,621.63
四、利润总额（亏损总额以“－”号填列）|83,822,986.25|74,157,238.30
减：所得税费用|17,639,836.61|14,716,523.79
五、净利润（净亏损以“－”号填列）|66,183,149.64|59,440,714.51
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|66,183,149.64|59,440,714.51
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|64,742,875.96|57,163,588.89
2.少数股东损益|1,440,273.68|2,277,125.62
六、其他综合收益的税后净额|-4,892,155.21|3,007,323.74
归属母公司所有者的其他综合收益的税后净额|-4,892,155.21|3,007,323.74
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
page|93
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-4,892,155.21|3,007,323.74
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-4,892,155.21|3,007,323.74
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|61,290,994.43|62,448,038.25
归属于母公司所有者的综合收益总额|59,850,720.75|60,170,912.63
归属于少数股东的综合收益总额|1,440,273.68|2,277,125.62
八、每股收益：||
（一）基本每股收益|0.17|0.15
（二）稀释每股收益|0.17|0.15
