page|53
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,075,403,089.71|1,057,477,021.29
客户存款和同业存放款项净增加额|||
page|54
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||92,204,059.00|74,489,439.56
收到其他与经营活动有关的现金||22,614,148.66|25,527,651.35
经营活动现金流入小计||1,190,221,297.37|1,157,494,112.20
购买商品、接受劳务支付的现金||867,823,159.29|787,337,646.59
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||103,838,718.66|101,239,044.41
支付的各项税费||29,243,011.33|34,242,051.62
支付其他与经营活动有关的现金||37,543,591.36|39,339,554.12
经营活动现金流出小计||1,038,448,480.64|962,158,296.74
经营活动产生的现金流量净额||151,772,816.73|195,335,815.46
二、投资活动产生的现金流量：|||
收回投资收到的现金||832,977,957.13|998,607,371.93
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||185,234.41|1,012,357.36
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||833,163,191.54|999,619,729.29
购建固定资产、无形资产和其他长期资产支付的现金||52,205,276.05|34,922,688.71
投资支付的现金||896,916,720.00|1,097,574,460.00
page|55
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||949,121,996.05|1,132,497,148.71
投资活动产生的现金流量净额||-115,958,804.51|-132,877,419.42
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||40,000,000.00|68,000,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||1,396,226.41|990,566.03
筹资活动现金流出小计||41,396,226.41|68,990,566.03
筹资活动产生的现金流量净额||-41,396,226.41|-68,990,566.03
四、汇率变动对现金及现金等价物的影响||-7,120,456.39|1,901,588.01
五、现金及现金等价物净增加额||-12,702,670.58|-4,630,581.98
加：期初现金及现金等价物余额||31,421,025.52|36,051,607.50
六、期末现金及现金等价物余额||18,718,354.94|31,421,025.52
