page|71
项目|附注|2021 年度|2020 年度
一、营业总收入||5,273,081,022.42|4,507,525,578.38
其中：营业收入||5,273,081,022.42|4,507,525,578.38
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||4,984,328,394.37|4,133,333,800.06
其中：营业成本||4,547,832,313.26|3,650,250,136.79
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||11,955,750.16|16,095,819.24
销售费用||151,031,886.36|145,349,100.98
管理费用||161,979,790.47|137,810,971.21
研发费用||152,209,168.24|162,157,515.27
财务费用||-40,680,514.12|21,670,256.57
其中：利息费用||1,089,411.66|
利息收入||48,788,556.11|16,262,489.35
加：其他收益||219,294.00|690,875.25
投资收益（损失以“－”号填列）||56,202,112.01|24,921,427.62
其中：对联营企业和合营企业的投资收益||10,952,672.33|9,060,763.01
以摊余成本计量的金融资产终止确认收益||114,700.72|15,860,664.61
汇兑收益（损失以“－”号填|||
page|72
列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-4,655,621.49|9,792,830.00
信用减值损失（损失以“-”号填列）||-32,839,009.71|-27,655,661.85
资产减值损失（损失以“-”号填列）||-12,753,660.75|-62,677,132.82
资产处置收益（损失以“－”号填列）||258,245.92|638,129.41
三、营业利润（亏损以“－”号填列）||295,183,988.03|319,902,245.93
加：营业外收入||70,890,122.60|66,735,319.69
减：营业外支出||1,007,756.37|889,718.48
四、利润总额（亏损总额以“－”号填列）||365,066,354.26|385,747,847.14
减：所得税费用||37,194,285.60|42,240,524.23
五、净利润（净亏损以“－”号填列）||327,872,068.66|343,507,322.91
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||287,753,703.65|343,507,322.91
2.终止经营净利润（净亏损以“－”号填列）||40,118,365.01|
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||327,730,283.70|342,057,437.92
2.少数股东损益（净亏损以“-”号填列）||141,784.96|1,449,884.99
六、其他综合收益的税后净额||231,373.03|556,558.77
（一）归属母公司所有者的其他综合收益的税后净额||231,373.03|556,558.77
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||231,373.03|556,558.77
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
page|73
（5）现金流量套期储备|||
（6）外币财务报表折算差额||231,373.03|556,558.77
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||328,103,441.69|344,063,881.68
（一）归属于母公司所有者的综合收益总额||327,961,656.73|342,613,996.69
（二）归属于少数股东的综合收益总额||141,784.96|1,449,884.99
八、每股收益：|||
（一）基本每股收益(元/股)||0.6871|0.7172
（二）稀释每股收益(元/股)||0.6871|0.7172
