page|80
项目|附注|2020 年度|2019 年度
一、营业总收入||2,164,477,644.54|2,272,012,598.99
其中：营业收入||2,164,477,644.54|2,272,012,598.99
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,002,951,365.88|2,102,176,882.43
其中：营业成本||1,482,481,928.31|1,218,394,362.52
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||61,140,470.66|75,659,139.34
销售费用||195,127,791.74|522,739,130.02
管理费用||159,166,414.99|172,842,433.44
研发费用||84,985,930.68|87,867,119.84
财务费用||20,048,829.50|24,674,697.27
其中：利息费用||22,722,724.02|22,633,131.26
利息收入||5,689,109.81|2,728,672.82
加：其他收益||5,311,363.21|11,275,940.91
投资收益（损失以“－”号填列）||2,194,535.54|13,597,887.91
其中：对联营企业和合营企业的投资收益|||89.82
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||3,768,492.06|1,021,973.61
信用减值损失（损失以“-”号填列）||-1,838,796.00|-545,913.65
资产减值损失（损失以“-”号填列）||-2,434,759.91|-3,736,230.05
资产处置收益（损失以“－”号填列）||14,119,195.23|4,094,772.78
三、营业利润（亏损以“－”号填列）||182,646,308.79|195,544,148.07
加：营业外收入||3,946,796.19|8,518,628.04
减：营业外支出||6,009,229.38|11,814,861.04
四、利润总额（亏损总额以“－”号||180,583,875.60|192,247,915.07
page|81
填列）|||
减：所得税费用||24,282,709.11|28,953,101.22
五、净利润（净亏损以“－”号填列）||156,301,166.49|163,294,813.85
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||156,301,166.49|163,294,813.85
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||145,350,963.29|147,001,752.68
2.少数股东损益（净亏损以“-”号填列）||10,950,203.20|16,293,061.17
六、其他综合收益的税后净额||569,000.00|-2,237,000.00
（一）归属母公司所有者的其他综合收益的税后净额||569,000.00|-2,237,000.00
1．不能重分类进损益的其他综合收益||569,000.00|-2,237,000.00
（1）重新计量设定受益计划变动额||569,000.00|-2,237,000.00
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||156,870,166.49|161,057,813.85
（一）归属于母公司所有者的综合收益总额||145,919,963.29|144,764,752.68
（二）归属于少数股东的综合收益总额||10,950,203.20|16,293,061.17
八、每股收益：|||
（一）基本每股收益(元/股)||0.1584|0.1601
（二）稀释每股收益(元/股)||0.1549|0.1601
