page|75
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||483,423,025.23|186,444,516.56
结算备付金|||
拆出资金|||
交易性金融资产||242,757,864.43|198,021,973.61
衍生金融资产|||
应收票据|||
应收账款||81,993,127.66|79,490,004.21
应收款项融资||198,906,728.09|186,191,081.73
预付款项||38,279,573.61|22,500,788.76
应收保费|||
应收分保账款|||
应收分保合同准备金|||
page|76
其他应收款||58,164,487.80|28,395,077.95
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||215,955,298.56|216,726,182.08
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||143,988,344.42|18,333,058.31
流动资产合计||1,463,468,449.80|936,102,683.21
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||1,805,808,403.02|1,667,160,848.39
在建工程||567,106,586.49|307,556,908.80
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||586,011,849.03|591,004,235.84
开发支出|||1,290,988.44
商誉||12,312,553.33|12,312,553.33
长期待摊费用||5,705,820.64|7,510,623.57
递延所得税资产||25,801,560.43|33,178,993.56
其他非流动资产||106,159,280.95|39,479,840.44
非流动资产合计||3,108,906,053.89|2,659,494,992.37
资产总计||4,572,374,503.69|3,595,597,675.58
流动负债：|||
短期借款||277,653,749.99|218,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||107,189,781.49|
应付账款||202,156,681.65|129,138,039.83
预收款项||669,422.00|44,058,724.82
合同负债||60,805,434.06|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||39,829,609.28|47,610,217.52
应交税费||30,648,949.88|22,524,456.82
page|77
其他应付款||266,207,736.29|150,908,215.47
其中：应付利息|||635,161.20
应付股利||34,221.19|
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||1,020,000.00|68,800,000.00
其他流动负债||6,547,205.26|
流动负债合计||992,728,569.90|681,039,654.46
非流动负债：|||
保险合同准备金|||
长期借款|||202,000,000.00
应付债券||611,968,823.23|
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||61,925,313.49|34,815,543.64
长期应付职工薪酬||32,393,000.00|50,816,000.00
预计负债||776,418.13|1,620,398.89
递延收益||9,634,294.25|9,079,166.63
递延所得税负债||3,873,403.85|4,643,688.40
其他非流动负债|||
非流动负债合计||720,571,252.95|302,974,797.56
负债合计||1,713,299,822.85|984,014,452.02
所有者权益（或股东权益）：|||
实收资本（或股本）||917,751,148.00|917,751,148.00
其他权益工具||113,132,557.20|
其中：优先股|||
永续债|||
资本公积||588,471,967.96|588,471,967.96
减：库存股|||
其他综合收益||-4,566,000.00|-5,135,000.00
专项储备||1,348.56|126,509.48
盈余公积||103,613,282.93|91,986,078.90
一般风险准备|||
未分配利润||1,001,895,525.78|883,773,536.14
归属于母公司所有者权益（或股东权益）合计||2,720,299,830.43|2,476,974,240.48
少数股东权益||138,774,850.41|134,608,983.08
所有者权益（或股东权益）合计||2,859,074,680.84|2,611,583,223.56
负债和所有者权益（或股东权益）总计||4,572,374,503.69|3,595,597,675.58
