page|104
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,526,393,044.27|1,088,944,141.05
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
page|105
收到的税费返还|||
收到其他与经营活动有关的现金|七、78|19,740,071.71|8,111,433.70
经营活动现金流入小计||1,546,133,115.98|1,097,055,574.75
购买商品、接受劳务支付的现金||1,439,070,911.03|926,735,773.83
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||72,720,160.66|60,537,185.07
支付的各项税费||41,700,202.65|39,126,228.38
支付其他与经营活动有关的现金|七、78|130,799,087.77|102,505,658.32
经营活动现金流出小计||1,684,290,362.11|1,128,904,845.60
经营活动产生的现金流量净额||-138,157,246.13|-31,849,270.85
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||97,191.60|62,500.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||97,191.60|62,500.00
购建固定资产、无形资产和其他长期资产支付的现金||96,557,898.43|28,859,909.18
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||96,557,898.43|28,859,909.18
投资活动产生的现金流量净额||-96,460,706.83|-28,797,409.18
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||806,290,927.98|129,472,165.16
page|106
其中：子公司吸收少数股东投资收到的现金||17,150,000.00|
取得借款收到的现金||191,800,000.00|194,500,000.00
收到其他与筹资活动有关的现金|七、78|11,953,953.46|12,259,536.09
筹资活动现金流入小计||1,010,044,881.44|336,231,701.25
偿还债务支付的现金||176,820,000.00|144,800,000.00
分配股利、利润或偿付利息支付的现金||8,039,747.57|32,177,542.93
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|28,173,876.79|3,190,879.06
筹资活动现金流出小计||213,033,624.36|180,168,421.99
筹资活动产生的现金流量净额||797,011,257.08|156,063,279.26
四、汇率变动对现金及现金等价物的影响||-382,755.86|38,394.62
五、现金及现金等价物净增加额||562,010,548.26|95,454,993.85
加：期初现金及现金等价物余额||304,906,464.31|209,451,470.46
六、期末现金及现金等价物余额||866,917,012.57|304,906,464.31
