page|94
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|2,652,348,771.56|2,256,443,054.60
其中：营业收入||2,652,348,771.56|2,256,443,054.60
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,591,013,365.34|2,128,582,585.17
其中：营业成本|七、61|1,849,770,653.21|1,544,953,885.70
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|9,928,578.64|8,737,037.95
销售费用|七、63|592,325,418.52|482,770,274.70
管理费用|七、64|95,800,918.89|87,849,652.60
研发费用|||
财务费用|七、66|43,187,796.08|4,271,734.22
其中：利息费用||37,162,568.78|3,962,254.00
利息收入||1,293,985.25|6,410,124.67
加：其他收益|七、67|25,106,181.75|24,054,829.18
投资收益（损失以“－”号填列）|七、68|27,545,986.74|22,764,332.29
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|4,967,769.31|4,136,762.60
page|95
项目|附注|2021 年度|2020 年度
信用减值损失（损失以“-”号填列）|七、71|-2,916,131.46|294,632.74
资产减值损失（损失以“-”号填列）|七、72|-10,186,679.24|-4,203,441.00
资产处置收益（损失以“－”号填列）|七、73|4,773,328.42|-378,277.28
三、营业利润（亏损以“－”号填列）||110,625,861.74|174,529,307.96
加：营业外收入|七、74|4,114,462.64|1,535,572.13
减：营业外支出|七、75|3,603,981.94|4,856,178.02
四、利润总额（亏损总额以“－”号填列）||111,136,342.44|171,208,702.07
减：所得税费用|七、76|31,376,767.12|43,378,814.07
五、净利润（净亏损以“－”号填列）||79,759,575.32|127,829,888.00
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||79,759,575.32|127,829,888.00
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||73,478,039.50|116,571,698.82
2.少数股东损益（净亏损以“-”号填列）||6,281,535.82|11,258,189.18
六、其他综合收益的税后净额|七、77|-199,136.52|1,809,924.75
（一）归属母公司所有者的其他综合收益的税后净额||-199,136.52|1,809,924.75
1．不能重分类进损益的其他综合收益|||1,809,924.75
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||1,809,924.75
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-199,136.52|
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-199,136.52|
（7）其他|||
page|96
项目|附注|2021 年度|2020 年度
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||79,560,438.80|129,639,812.75
（一）归属于母公司所有者的综合收益总额||73,278,902.98|118,381,623.57
（二）归属于少数股东的综合收益总额||6,281,535.82|11,258,189.18
八、每股收益：|||
（一）基本每股收益(元/股)||0.52|0.83
（二）稀释每股收益(元/股)||0.52|0.83
