page|86
项目|附注|2021 年度|2020 年度
一、营业总收入||14,572,723,015.74|9,643,436,147.42
其中：营业收入|七、61|14,572,723,015.74|9,643,436,147.42
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||9,657,448,829.40|7,540,692,922.49
其中：营业成本|七、61|7,251,671,969.43|6,049,666,655.58
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|176,502,815.72|125,793,606.76
销售费用|七、63|124,986,403.98|86,930,628.91
管理费用|七、64|1,387,883,316.48|720,842,128.35
研发费用|七、65|647,073,411.37|428,043,124.06
财务费用|七、66|69,330,912.42|129,416,778.83
其中：利息费用||104,609,685.07|124,010,532.04
利息收入||75,989,591.17|14,752,335.98
加：其他收益|七、67|101,753,639.55|118,146,147.80
投资收益（损失以“－”号填列）|七、68|2,966,629.72|2,449,454.36
其中：对联营企业和合营企业的投资收益||2,966,629.72|2,449,454.36
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-8,080,935.13|-4,291,530.21
资产减值损失（损失以“-”号填列）|七、72|-94,075,982.61|-138,722,360.67
资产处置收益（损失以“－”号填列）|七、73|-4,153,511.12|-859,067.07
三、营业利润（亏损以“－”号填列）||4,913,684,026.75|2,079,465,869.14
加：营业外收入|七、74|3,950,135.19|4,775,263.54
减：营业外支出|七、75|5,988,461.59|6,085,122.70
四、利润总额（亏损总额以“－”号填列）||4,911,645,700.35|2,078,156,009.98
减：所得税费用|七、76|690,221,403.28|268,778,109.33
五、净利润（净亏损以“－”号填列）||4,221,424,297.07|1,809,377,900.65
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||4,221,424,297.07|1,809,377,900.65
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||4,233,527,064.53|1,814,024,421.59
page|87
2.少数股东损益（净亏损以“-”号填列）||-12,102,767.46|-4,646,520.94
六、其他综合收益的税后净额|七、77|-31,972,887.28|-29,220,262.48
（一）归属母公司所有者的其他综合收益的税后净额||-31,972,887.28|-29,220,262.48
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-31,972,887.28|-29,220,262.48
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-31,972,887.28|-29,220,262.48
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||4,189,451,409.79|1,780,157,638.17
（一）归属于母公司所有者的综合收益总额||4,201,554,177.25|1,784,804,159.11
（二）归属于少数股东的综合收益总额||-12,102,767.46|-4,646,520.94
八、每股收益：|||
（一）基本每股收益(元/股)||1.6125|0.6894
（二）稀释每股收益(元/股)||1.5581|0.6828
