page|42
项目|附注|2020 年度|2019 年度
一、营业总收入||715,034,191.35|537,231,885.50
其中：营业收入||715,034,191.35|537,231,885.50
二、营业总成本||720,917,809.91|534,125,079.25
其中：营业成本||677,742,552.87|495,565,586.28
税金及附加||5,229,452.25|5,192,321.56
销售费用||4,537,126.15|2,658,446.76
管理费用||21,551,639.18|24,332,564.52
研发费用||8,436,166.70|8,833,626.02
财务费用||3,420,872.76|-2,457,465.89
其中：利息费用||49,041.96|5,175.30
利息收入||969,703.18|2,203,217.97
加：其他收益||4,759,548.99|1,759,718.46
投资收益（损失以“－”号填列）||20,216,394.41|19,721,609.44
其中：对联营企业和合营企业的投资收益||27,356.91|-274,075.54
以摊余成本计量的金融资产终止确认收益|||3,841,821.51
汇兑收益（损失以“－”号填列）|||
公允价值变动收益（损失以“－”号填列）||5,338,782.08|1,882,719.18
信用减值损失（损失以“-”号填列）||-5,584,524.66|1,151,045.83
资产减值损失（损失以“-”号填列）||-13,775,600.18|-4,712,684.83
资产处置收益（损失以“－”号填列）||42,529,570.24|5,668,710.97
三、营业利润（亏损以“－”号填列）||47,600,552.32|28,577,925.30
加：营业外收入||2,687,038.36|3,850,882.58
减：营业外支出||504,301.97|165,152.74
四、利润总额（亏损总额以“－”号填列）||49,783,288.71|32,263,655.14
减：所得税费用||10,688,852.68|4,347,643.39
五、净利润（净亏损以“－”号填列）||39,094,436.03|27,916,011.75
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||39,094,436.03|27,916,011.75
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||34,305,842.23|27,916,011.75
2.少数股东损益（净亏损以“-”号填列）||4,788,593.80|
六、其他综合收益的税后净额||238,550.42|-95,198.37
（一）归属母公司所有者的其他综合收益的税后净额||238,550.42|-95,198.37
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||238,550.42|-95,198.37
page|43
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||238,550.42|-95,198.37
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||39,332,986.45|27,820,813.38
（一）归属于母公司所有者的综合收益总额||34,544,392.65|27,820,813.38
（二）归属于少数股东的综合收益总额||4,788,593.80|
八、每股收益：|||
（一）基本每股收益(元/股)||0.04|0.04
（二）稀释每股收益(元/股)||0.04|0.04
