page|44
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||639,491,798.96|549,854,209.10
收到的税费返还||26,654,327.71|42,090,436.79
收到其他与经营活动有关的现金||19,998,157.15|19,622,509.98
经营活动现金流入小计||686,144,283.82|611,567,155.87
购买商品、接受劳务支付的现金||746,223,818.06|525,986,990.28
支付给职工及为职工支付的现金||31,208,831.32|36,764,572.91
支付的各项税费||19,428,530.02|9,584,904.93
支付其他与经营活动有关的现金||26,823,616.51|20,761,312.37
经营活动现金流出小计||823,684,795.91|593,097,780.49
经营活动产生的现金流量净额||-137,540,512.09|18,469,375.38
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,094,290,000.00|210,164,040.00
取得投资收益收到的现金||20,357,985.27|16,629,168.41
处置固定资产、无形资产和其他长期资产||45,987,264.27|24,388,509.48
page|45
收回的现金净额|||
处置子公司及其他营业单位收到的现金净额||24,177.69|647,421.50
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,160,659,427.23|251,829,139.39
购建固定资产、无形资产和其他长期资产支付的现金||4,990,501.47|6,892,076.04
投资支付的现金||1,069,290,000.00|225,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||1,264,488.80|
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,075,544,990.27|231,892,076.04
投资活动产生的现金流量净额||85,114,436.96|19,937,063.35
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||7,550,000.00|
其中：子公司吸收少数股东投资收到的现金||7,550,000.00|
取得借款收到的现金||23,000,000.00|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||30,550,000.00|
偿还债务支付的现金||239,693.65|236,364.00
分配股利、利润或偿付利息支付的现金||18,970.57|8,509.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||258,664.22|244,873.00
筹资活动产生的现金流量净额||30,291,335.78|-244,873.00
四、汇率变动对现金及现金等价物的影响||-3,646,141.77|394,547.91
五、现金及现金等价物净增加额||-25,780,881.12|38,556,113.64
加：期初现金及现金等价物余额||302,615,010.67|264,058,897.03
六、期末现金及现金等价物余额||276,834,129.55|302,615,010.67
