page|83
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|五、1|6,701,760,625.96|5,427,969,475.95
交易性金融资产|五、2|2,849,989,365.39|
以公允价值计量且其变动计入当期损益的金融资产|||1,932,391,379.40
衍生金融资产|五、3|909,907,839.08|477,766,103.99
应收票据|五、4|922,110.70|852,788,861.60
应收账款|五、5|3,279,490,650.87|3,739,008,285.02
应收款项融资|五、6|435,935,078.42|
预付款项|五、7|7,873,499,566.79|6,557,048,885.28
应收货币保证金|五、8|1,714,780,779.55|1,367,406,465.26
应收质押保证金|五、8|440,364,160.00|138,268,208.00
其他应收款|五、9|4,153,803,549.11|4,981,222,858.29
其中：应收利息|五、9|139,171.43|20,901,371.68
应收股利|五、9|7,817.28|3,793,432.79
存货|五、10|39,705,538,885.61|30,673,875,639.92
持有待售资产|||
一年内到期的非流动资产|五、11|1,069,264,170.72|884,023,920.48
其他流动资产|五、12|2,908,528,674.34|4,524,325,908.37
流动资产合计||72,043,785,456.54|61,556,095,991.56
非流动资产：|||
债权投资|五、13||
可供出售金融资产|||985,865,869.78
其他债权投资|||
持有至到期投资|||
长期应收款|五、14|914,431,241.75|1,117,436,546.50
长期股权投资|五、15|8,813,609,828.78|3,588,183,258.83
其他权益工具投资|五、16|24,451,314.99|
其他非流动金融资产|五、17|781,110,265.33|
page|84
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
投资性房地产|五、18|1,929,597,439.61|2,112,998,989.56
固定资产|五、19|2,214,305,811.70|2,048,783,847.81
在建工程|五、20|17,925,716.29|24,445,658.19
生产性生物资产|||
油气资产|||
无形资产|五、21|126,887,139.44|136,219,560.66
开发支出|||
商誉|五、22|4,490,985.61|4,490,985.61
长期待摊费用|五、23|43,090,859.26|46,312,550.05
递延所得税资产|五、24|1,771,075,730.64|1,586,175,833.45
其他非流动资产|五、25|788,040,131.22|2,767,712,452.69
非流动资产合计||17,429,016,464.62|14,418,625,553.13
资产总计||89,472,801,921.16|75,974,721,544.69
流动负债：|||
短期借款|五、26|10,793,338,072.37|8,147,599,604.30
交易性金融负债|五、27|3,005,897,585.70|
以公允价值计量且其变动计入当期损益的金融负债|||1,229,460,150.00
衍生金融负债|五、28|559,528,068.16|643,160,321.58
应付票据|五、29|10,844,776,670.16|10,877,906,781.25
应付账款|五、30|4,527,639,559.54|3,054,910,552.42
预收款项|五、31|14,032,583,837.56|10,861,546,674.38
应付货币保证金|五、32|2,486,953,696.14|1,726,365,384.92
应付质押保证金|五、32|440,364,160.00|138,268,208.00
应付职工薪酬|五、33|662,847,594.36|613,655,598.98
应交税费|五、34|1,228,345,220.50|1,311,250,298.80
其他应付款|五、35|3,219,502,854.35|4,420,024,537.41
其中：应付利息|五、35||44,595,973.15
应付股利|五、35|74,415,559.00|89,376,294.33
持有待售负债|||
一年内到期的非流动负债|五、36|1,192,951,318.46|946,677,690.85
其他流动负债|五、37|1,234,919,563.29|716,498,819.12
流动负债合计||54,229,648,200.59|44,687,324,622.01
非流动负债：|||
长期借款|五、38|5,123,192,128.60|3,466,874,802.33
应付债券|五、39|2,155,924,816.33|1,461,216,277.68
其中：优先股|||
永续债|||
长期应付款|五、40|175,330,656.46|195,034,249.30
长期应付职工薪酬|五、41|12,465,012.83|23,348,231.98
预计负债|五、42|18,687,915.81|26,724,812.74
递延收益|五、43|2,243,101.61|3,410,052.46
递延所得税负债|五、24|263,435,906.96|134,278,905.41
其他非流动负债|||
非流动负债合计||7,751,279,538.60|5,310,887,331.90
负债合计||61,980,927,739.19|49,998,211,953.91
所有者权益（或股东权益）：|||
page|85
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
实收资本（或股本）|五、44|1,850,070,531.00|1,816,272,516.00
其他权益工具|五、45|11,352,636,956.31|11,293,364,458.83
其中：优先股|||
永续债|五、45|11,169,968,867.99|11,072,889,150.97
资本公积|五、46|2,929,927,940.20|2,896,749,494.05
减：库存股|||
其他综合收益|五、47|-70,882,016.61|-105,775,456.52
专项储备|五、48|482,087.19|366,197.73
盈余公积|五、49|666,322,433.87|543,659,318.57
一般风险准备|五、50|25,139,681.78|24,904,639.38
未分配利润|五、51|8,019,766,654.81|7,037,125,892.97
归属于母公司所有者权益（或股东权益）合计||24,773,464,268.55|23,506,667,061.01
少数股东权益||2,718,409,913.42|2,469,842,529.77
所有者权益（或股东权益）合计||27,491,874,181.97|25,976,509,590.78
负债和所有者权益（或股东权益）总计||89,472,801,921.16|75,974,721,544.69
