page|77
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,405,103,132.96|1,429,625,761.65
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
page|78
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,965,441.25|5,712,159.60
收到其他与经营活动有关的现金||73,935,829.42|15,674,630.56
经营活动现金流入小计||1,485,004,403.63|1,451,012,551.81
购买商品、接受劳务支付的现金||1,208,863,316.71|1,169,110,153.54
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||85,278,875.53|79,009,289.48
支付的各项税费||88,042,142.36|36,876,885.88
支付其他与经营活动有关的现金||69,224,367.08|67,555,160.10
经营活动现金流出小计||1,451,408,701.68|1,352,551,489.00
经营活动产生的现金流量净额||33,595,701.95|98,461,062.81
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,220,000,000.00|1,465,001,733.39
取得投资收益收到的现金||30,168,799.86|22,389,896.16
处置固定资产、无形资产和其他长期资产收回的现金净额||972,926.40|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||146,383,997.00
投资活动现金流入小计||1,251,141,726.26|1,633,775,626.55
购建固定资产、无形资产和其他长期资产支付的现金||57,852,995.31|30,650,589.83
投资支付的现金||1,380,000,000.00|1,565,001,733.39
质押贷款净增加额|||
page|79
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,437,852,995.31|1,595,652,323.22
投资活动产生的现金流量净额||-186,711,269.05|38,123,303.33
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||144,900,000.00|17,000,000.00
收到其他与筹资活动有关的现金||20,000,480.00|
筹资活动现金流入小计||164,900,480.00|17,000,000.00
偿还债务支付的现金|||17,000,000.00
分配股利、利润或偿付利息支付的现金||86,848,842.71|60,077,623.33
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||36,421,367.57
筹资活动现金流出小计||86,848,842.71|113,498,990.90
筹资活动产生的现金流量净额||78,051,637.29|-96,498,990.90
四、汇率变动对现金及现金等价物的影响||-3,776,712.25|428,831.86
五、现金及现金等价物净增加额||-78,840,642.06|40,514,207.10
加：期初现金及现金等价物余额||170,101,344.22|129,587,137.12
六、期末现金及现金等价物余额||91,260,702.16|170,101,344.22
