page|52
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||509,709,480.85|674,409,161.58
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||489,698.66|107,266.73
收到其他与经营活动有关的现金||134,202,176.58|108,390,387.52
经营活动现金流入小计||644,401,356.09|782,906,815.83
购买商品、接受劳务支付的现金||375,675,446.81|553,599,072.40
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||123,384,022.79|108,537,105.03
支付的各项税费||7,614,037.78|34,599,236.82
支付其他与经营活动有关的现金||137,165,542.04|60,810,758.47
经营活动现金流出小计||643,839,049.42|757,546,172.72
经营活动产生的现金流量净额||562,306.67|25,360,643.11
二、投资活动产生的现金流量：|||
收回投资收到的现金||167,200,000.00|210,000,000.00
取得投资收益收到的现金||487,329.92|314,722.71
处置固定资产、无形资产和其他长期资产收回的现金净额||393,356,947.66|44,829,970.82
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||4,054,140.07|2,851,275.97
投资活动现金流入小计||565,098,417.65|257,995,969.50
购建固定资产、无形资产和其他长期资产支付的现金||136,102,039.31|36,860,113.07
投资支付的现金||167,000,000.00|210,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||675,527.26
支付其他与投资活动有关的现金|||126,620.44
投资活动现金流出小计||303,102,039.31|247,662,260.77
投资活动产生的现金流量净额||261,996,378.34|10,333,708.73
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||9,422,300.00|5,500,000.00
page|53
其中：子公司吸收少数股东投资收到的现金||9,422,300.00|5,500,000.00
取得借款收到的现金||606,360,000.00|499,000,000.00
收到其他与筹资活动有关的现金||67,820,000.00|217,277,375.50
筹资活动现金流入小计||683,602,300.00|721,777,375.50
偿还债务支付的现金||814,929,593.31|662,558,937.40
分配股利、利润或偿付利息支付的现金||37,981,634.48|50,410,634.86
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||33,252,670.15|330,218,751.34
筹资活动现金流出小计||886,163,897.94|1,043,188,323.60
筹资活动产生的现金流量净额||-202,561,597.94|-321,410,948.10
四、汇率变动对现金及现金等价物的影响||-27,318.95|297,569.65
五、现金及现金等价物净增加额||59,969,768.12|-285,419,026.61
加：期初现金及现金等价物余额||68,735,208.96|354,154,235.57
六、期末现金及现金等价物余额||128,704,977.08|68,735,208.96
