page|83
项目|2021 年度|2020 年度
一、营业总收入|1,507,498,714.09|1,275,434,692.59
其中：营业收入|1,507,498,714.09|1,275,434,692.59
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,434,913,907.80|1,206,198,016.80
其中：营业成本|1,252,105,863.74|1,029,617,366.86
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|9,808,343.85|9,214,848.13
销售费用|29,347,044.95|30,209,726.05
管理费用|97,707,118.78|92,030,293.54
研发费用|3,928,636.96|1,680,542.46
财务费用|42,016,899.52|43,445,239.76
page|84
其中：利息费用|41,583,565.49|41,864,382.16
利息收入|1,057,683.98|832,314.93
加：其他收益|1,333,001.26|1,115,577.08
投资收益（损失以“－”号填列）|-337,550.28|3,940,393.38
其中：对联营企业和合营企业的投资收益|1,378,825.72|4,458,953.86
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|5,002,142.48|-10,424,525.38
资产减值损失（损失以“-”号填列）|-106,566.77|-1,725,678.76
资产处置收益（损失以“-”号填列）|2,921,033.03|1,254,100.92
三、营业利润（亏损以“－”号填列）|81,396,866.01|63,396,543.03
加：营业外收入|1,435,267.06|2,395,036.32
减：营业外支出|2,911,594.82|464,234.74
四、利润总额（亏损总额以“－”号填列）|79,920,538.25|65,327,344.61
减：所得税费用|23,863,840.16|23,139,360.94
五、净利润（净亏损以“－”号填列）|56,056,698.09|42,187,983.67
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|56,056,698.09|42,187,983.67
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|50,492,433.84|34,922,703.29
2.少数股东损益|5,564,264.25|7,265,280.38
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
page|85
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|56,056,698.09|42,187,983.67
归属于母公司所有者的综合收益总额|50,492,433.84|34,922,703.29
归属于少数股东的综合收益总额|5,564,264.25|7,265,280.38
八、每股收益：||
（一）基本每股收益|0.141|0.097
（二）稀释每股收益|0.141|0.097
