page|78
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||12,580,155,266.04|10,705,989,841.95
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||48,814,156.99|37,667,450.23
收到其他与经营活动有关的|七、78|193,017,710.09|159,372,231.87
page|79
现金|||
经营活动现金流入小计||12,821,987,133.12|10,903,029,524.05
购买商品、接受劳务支付的现金||11,438,111,332.70|9,070,848,092.56
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||934,856,154.08|797,574,751.85
支付的各项税费||289,062,248.95|230,541,934.19
支付其他与经营活动有关的现金|七、78|402,557,245.67|379,913,650.33
经营活动现金流出小计||13,064,586,981.40|10,478,878,428.93
经营活动产生的现金流量净额||-242,599,848.28|424,151,095.12
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,000,000.00|
取得投资收益收到的现金||3,656,165.95|6,781,005.84
处置固定资产、无形资产和其他长期资产收回的现金净额||5,187,486.20|15,142,209.12
处置子公司及其他营业单位收到的现金净额||8,017,968.96|9,900,000.00
收到其他与投资活动有关的现金|七、78|5,913,364.65|7,219,788.90
投资活动现金流入小计||25,774,985.76|39,043,003.86
购建固定资产、无形资产和其他长期资产支付的现金||202,085,307.20|74,366,823.23
投资支付的现金||65,194,792.12|69,000,500.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||147,546,600.00|
支付其他与投资活动有关的现金|||
投资活动现金流出小计||414,826,699.32|143,367,323.23
投资活动产生的现金流量净额||-389,051,713.56|-104,324,319.37
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||17,714,600.00|990,566,033.83
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||2,533,452,813.30|2,149,062,931.42
收到其他与筹资活动有关的现金|七、78||13,050,000.00
page|80
筹资活动现金流入小计||2,551,167,413.30|3,152,678,965.25
偿还债务支付的现金||2,204,957,450.48|2,144,439,699.88
分配股利、利润或偿付利息支付的现金||233,938,206.15|180,279,416.36
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|81,594,777.77|80,050,326.44
筹资活动现金流出小计||2,520,490,434.40|2,404,769,442.68
筹资活动产生的现金流量净额||30,676,978.90|747,909,522.57
四、汇率变动对现金及现金等价物的影响||-5,288,867.00|-1,668,014.47
五、现金及现金等价物净增加额||-606,263,449.94|1,066,068,283.85
加：期初现金及现金等价物余额||1,589,180,795.07|523,112,511.22
六、期末现金及现金等价物余额||982,917,345.13|1,589,180,795.07
