page|135
项目|附注|2020 年度|2019 年度
一、营业总收入|七(61)|472,872,171.43|473,130,749.96
其中：营业收入||472,872,171.43|473,130,749.96
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||456,315,166.65|412,727,753.25
其中：营业成本|七(61)|408,281,594.64|359,782,701.33
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七(62)|2,510,758.99|2,779,939.07
销售费用|七(63)|6,675,418.91|7,836,875.94
管理费用|七(64)|17,988,723.16|20,445,416.27
研发费用|七(65)|18,128,774.09|18,613,624.66
page|136
财务费用|七(66)|2,729,896.86|3,269,195.98
其中：利息费用|七(66)|3,089,664.57|4,231,709.82
利息收入||1,925,507.96|1,660,405.81
加：其他收益|七(67)|1,864,991.43|1,748,728.30
投资收益（损失以“－”号填列）|七(68)|13,781,191.31|1,587,876.78
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七(70)|90,155.56|141,772.22
信用减值损失（损失以“-”号填列）|七(71)|-6,954,363.96|-4,635,028.23
资产减值损失（损失以“-”号填列）|七(72)|-2,388,505.98|
资产处置收益（损失以“－”号填列）|七(73)|-88,726.74|
三、营业利润（亏损以“－”号填列）||22,861,746.40|59,246,345.78
加：营业外收入|七(74)|8,447,584.46|1,615,000.86
减：营业外支出|七(75)|1,260,398.82|46,248.04
四、利润总额（亏损总额以“－”号填列）||30,048,932.04|60,815,098.60
减：所得税费用|七(76)|2,188,007.83|7,568,800.00
五、净利润（净亏损以“－”号填列）||27,860,924.21|53,246,298.60
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||27,860,924.21|53,246,298.60
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||29,538,734.33|52,400,729.66
2.少数股东损益（净亏损以“-”号填列）||-1,677,810.12|845,568.94
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
page|137
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||27,860,924.21|53,246,298.60
（一）归属于母公司所有者的综合收益总额||29,538,734.33|52,400,729.66
（二）归属于少数股东的综合收益总额||-1,677,810.12|845,568.94
八、每股收益：|||
（一）基本每股收益(元/股)||0.25|0.58
（二）稀释每股收益(元/股)||0.25|0.58
