page|94
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||174,468,093.31|146,384,139.70
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||3,557,336.79|956,466.86
收到其他与经营活动有关的现金|七、76（1）|21,469,490.20|13,680,798.54
经营活动现金流入小计||199,494,920.30|161,021,405.10
购买商品、接受劳务支付的现金||39,874,890.30|63,417,355.62
page|95
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||61,841,230.28|46,081,529.92
支付的各项税费||15,381,927.02|10,108,229.16
支付其他与经营活动有关的现金|七、76（2）|28,764,452.47|15,435,663.16
经营活动现金流出小计||145,862,500.07|135,042,777.86
经营活动产生的现金流量净额||53,632,420.23|25,978,627.24
二、投资活动产生的现金流量：|||
收回投资收到的现金||178,850,000.00|190,930,000.00
取得投资收益收到的现金||493,624.18|749,245.52
处置固定资产、无形资产和其他长期资产收回的现金净额||19,469.03|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||179,363,093.21|191,679,245.52
购建固定资产、无形资产和其他长期资产支付的现金||7,765,990.39|10,754,606.35
投资支付的现金||492,750,000.00|203,280,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||500,515,990.39|214,034,606.35
投资活动产生的现金流量净额||-321,152,897.18|-22,355,360.83
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||575,871,408.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||30,000,000.00|30,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||605,871,408.00|30,000,000.00
偿还债务支付的现金||30,000,000.00|20,000,000.00
分配股利、利润或偿付利息支付的现金||2,165,608.98|1,309,605.45
page|96
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76（6）|53,994,843.67|683,361.71
筹资活动现金流出小计||86,160,452.65|21,992,967.16
筹资活动产生的现金流量净额||519,710,955.35|8,007,032.84
四、汇率变动对现金及现金等价物的影响||34,471.68|-1,797.51
五、现金及现金等价物净增加额||252,224,950.08|11,628,501.74
加：期初现金及现金等价物余额||52,810,638.68|41,182,136.94
六、期末现金及现金等价物余额||305,035,588.76|52,810,638.68
