page|76
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,929,849,345.34|1,741,754,097.02
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||74,933,730.28|62,409,437.12
收到其他与经营活动有关的现金||27,561,931.77|7,875,588.21
经营活动现金流入小计||2,032,345,007.39|1,812,039,122.35
购买商品、接受劳务支付的现金||1,425,542,697.32|1,053,688,240.00
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||175,113,145.94|141,643,961.97
支付的各项税费||26,740,340.06|46,869,914.32
支付其他与经营活动有关的现金||180,840,218.07|208,451,459.34
经营活动现金流出小计||1,808,236,401.39|1,450,653,575.63
经营活动产生的现金流量净额||224,108,606.00|361,385,546.72
二、投资活动产生的现金流量：|||
page|77
收回投资收到的现金||2,760,230,000.00|2,762,309,064.00
取得投资收益收到的现金||18,368,266.03|8,449,731.93
处置固定资产、无形资产和其他长期资产收回的现金净额||1,200,896.90|884,122.68
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,779,799,162.93|2,771,642,918.61
购建固定资产、无形资产和其他长期资产支付的现金||198,254,859.55|129,190,953.24
投资支付的现金||2,690,364,900.00|2,776,609,064.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,888,619,759.55|2,905,800,017.24
投资活动产生的现金流量净额||-108,820,596.62|-134,157,098.63
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||13,367,900.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||30,000,000.00|20,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||30,000,000.00|33,367,900.00
偿还债务支付的现金|||210,000,000.00
分配股利、利润或偿付利息支付的现金||55,931,166.67|39,644,296.26
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||82,153,207.57|19,356,770.88
筹资活动现金流出小计||138,084,374.24|269,001,067.14
筹资活动产生的现金流量净额||-108,084,374.24|-235,633,167.14
四、汇率变动对现金及现金等价物的影响||-8,233,534.84|-22,652,265.46
五、现金及现金等价物净增加额||-1,029,899.70|-31,056,984.51
加：期初现金及现金等价物余额||332,190,165.92|363,247,150.43
六、期末现金及现金等价物余额||331,160,266.22|332,190,165.92
