page|116
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,712,116,260.23|1,452,735,902.95
客户存款和同业存放款项|||
page|117
净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||53,609,338.31|48,140,086.25
收到其他与经营活动有关的现金||25,408,277.02|9,859,003.92
经营活动现金流入小计||1,791,133,875.56|1,510,734,993.12
购买商品、接受劳务支付的现金||74,504,876.79|59,398,430.24
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||330,268,188.20|276,208,502.66
支付的各项税费||98,838,746.79|97,653,274.94
支付其他与经营活动有关的现金||982,602,111.67|839,402,126.02
经营活动现金流出小计||1,486,213,923.45|1,272,662,333.86
经营活动产生的现金流量净额||304,919,952.11|238,072,659.26
二、投资活动产生的现金流量：|||
收回投资收到的现金||567,400,021.83|489,164,139.34
取得投资收益收到的现金||5,218,815.58|5,653,776.99
处置固定资产、无形资产和其他长期资产收回的现金净额|||1,400.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||3,083,181,034.89|2,627,787,912.08
page|118
投资活动现金流入小计||3,655,799,872.30|3,122,607,228.41
购建固定资产、无形资产和其他长期资产支付的现金||67,284,938.70|46,103,047.61
投资支付的现金||438,904,706.95|538,350,139.34
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||3,560,015,000.00|2,720,000,000.00
投资活动现金流出小计||4,066,204,645.65|3,304,453,186.95
投资活动产生的现金流量净额||-410,404,773.35|-181,845,958.54
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||316,000,000.00|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||316,000,000.00|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||22,745,063.62|15,362,889.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||36,126,599.04|1,311,103.70
筹资活动现金流出小计||58,871,662.66|16,673,992.70
筹资活动产生的现金流量净额||257,128,337.34|-16,673,992.70
四、汇率变动对现金及现金等价物的影响||-9,935.47|
五、现金及现金等价物净增加额||151,633,580.63|39,552,708.02
加：期初现金及现金等价物余额||148,937,792.03|109,385,084.01
六、期末现金及现金等价物余额||300,571,372.66|148,937,792.03
