page|69
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||54,506,404,449.81|51,072,148,616.81
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
page|70
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||124,035,540.82|232,665,230.03
经营活动现金流入小计||54,630,439,990.63|51,304,813,846.84
购买商品、接受劳务支付的现金||51,915,668,282.00|48,140,315,275.44
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,255,782,266.51|1,184,543,446.10
支付的各项税费||971,560,066.22|640,864,368.21
支付其他与经营活动有关的现金||169,915,460.32|431,120,294.91
经营活动现金流出小计||54,312,926,075.05|50,396,843,384.66
经营活动产生的现金流量净额||317,513,915.58|907,970,462.18
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||13,992,298.53|3,379,343.06
处置固定资产、无形资产和其他长期资产收回的现金净额||28,556,948.28|21,224,527.60
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||6,616,560,000.00|12,670,210,000.00
投资活动现金流入小计||6,659,109,246.81|12,694,813,870.66
购建固定资产、无形资产和其他长期资产支付的现金||639,016,539.01|456,056,593.38
投资支付的现金||150,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||7,456,560,000.00|12,670,210,000.00
投资活动现金流出小计||8,245,576,539.01|13,126,266,593.38
投资活动产生的现金流量净额||-1,586,467,292.20|-431,452,722.72
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,865,064,264.15|
其中：子公司吸收少数股东投资收到的现金||137,500,000.00|
取得借款收到的现金||2,839,600,000.00|1,714,000,000.00
收到其他与筹资活动有关的现金||116,285,302.38|
筹资活动现金流入小计||4,820,949,566.53|1,714,000,000.00
偿还债务支付的现金||2,316,500,000.00|1,545,250,000.00
分配股利、利润或偿付利息支付的现金||449,386,627.68|216,252,168.95
其中：子公司支付给少数股东的股利、利润||29,628,935.58|22,813,143.99
支付其他与筹资活动有关的现金||59,962,972.67|6,125,409.14
筹资活动现金流出小计||2,825,849,600.35|1,767,627,578.09
筹资活动产生的现金流量净额||1,995,099,966.18|-53,627,578.09
page|71
四、汇率变动对现金及现金等价物的影响||-3,778.08|46,240.84
五、现金及现金等价物净增加额||726,142,811.48|422,936,402.21
加：期初现金及现金等价物余额||1,277,999,466.66|855,063,064.45
六、期末现金及现金等价物余额||2,004,142,278.14|1,277,999,466.66
