page|61
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|3,245,470,570.34|2,853,885,466.66
结算备付金|||
page|62
拆出资金|||
交易性金融资产|七、2|1,058,617,285.57|110,455,263.15
衍生金融资产|||
应收票据|七、4|29,908,258.17|59,400,312.22
应收账款|七、5|387,640,516.47|196,649,389.70
应收款项融资|七、6|36,511,184.57|2,823,616.95
预付款项|七、7|1,065,407,940.76|1,017,950,683.90
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|19,650,564.93|40,453,476.56
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|2,766,643,999.23|1,790,259,119.24
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|195,142,947.41|135,790,047.75
流动资产合计||8,804,993,267.45|6,207,667,376.13
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|七、20|11,625,404.18|12,527,467.50
固定资产|七、21|2,194,885,172.07|2,078,993,208.05
在建工程|七、22|73,427,267.59|106,470,361.81
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|501,831,553.52|354,803,839.81
开发支出|||
商誉|七、28|3,260,778.20|3,260,778.20
长期待摊费用|七、29|19,006,154.79|16,490,210.72
递延所得税资产|七、30|52,657,154.26|41,472,468.93
其他非流动资产|七、31|178,760,751.31|33,660,235.32
非流动资产合计||3,035,454,235.92|2,647,678,570.34
资产总计||11,840,447,503.37|8,855,345,946.47
流动负债：|||
短期借款|七、32|1,778,665,428.35|1,232,750,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
page|63
应付票据|七、35|2,024,623,333.00|2,350,610,000.00
应付账款|七、36|184,701,812.45|187,049,758.99
预收款项|七、37||399,204,441.36
合同负债|七、38|307,572,408.13|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|263,287,594.04|162,895,753.02
应交税费|七、40|35,427,351.51|89,425,481.46
其他应付款|七、41|49,432,605.60|39,538,353.46
其中：应付利息|||2,263,671.45
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|40,084,180.80|20,000,000.00
其他流动负债|七、44|156,269,483.98|
流动负债合计||4,840,064,197.86|4,481,473,788.29
非流动负债：|||
保险合同准备金|||
长期借款|七、45|40,084,180.80|80,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|113,953,795.80|120,908,654.15
递延所得税负债|七、30||6,862,787.93
其他非流动负债|||
非流动负债合计||154,037,976.60|207,771,442.08
负债合计||4,994,102,174.46|4,689,245,230.37
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|1,411,556,600.00|1,269,556,600.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|1,798,714,334.44|240,714,368.08
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七、59|270,541,119.09|182,003,898.81
一般风险准备|||
未分配利润|七、60|2,774,232,155.61|2,024,233,543.33
归属于母公司所有者权益（或股东权益）合计||6,255,044,209.14|3,716,508,410.22
page|64
少数股东权益||591,301,119.77|449,592,305.88
所有者权益（或股东权益）合计||6,846,345,328.91|4,166,100,716.10
负债和所有者权益（或股东权益）总计||11,840,447,503.37|8,855,345,946.47
