page|82
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,565,249,089.41|2,387,678,420.73
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
page|83
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|122,025,263.82|22,543,059.33
收到其他与经营活动有关的现金|131,228,645.06|104,676,412.57
经营活动现金流入小计|2,818,502,998.29|2,514,897,892.63
购买商品、接受劳务支付的现金|1,578,125,834.10|1,178,382,439.68
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|772,980,156.61|677,235,750.25
支付的各项税费|186,859,318.72|209,356,212.83
支付其他与经营活动有关的现金|253,169,621.88|292,337,394.45
经营活动现金流出小计|2,791,134,931.31|2,357,311,797.21
经营活动产生的现金流量净额|27,368,066.98|157,586,095.42
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|8,731,200.00|28,169,201.05
处置固定资产、无形资产和其他长期资产收回的现金净额|13,337,800.00|7,468,571.05
处置子公司及其他营业单位收到的现金净额|2,290,696.97|169,812,235.27
收到其他与投资活动有关的现金|6,977,859,799.50|94,128,089.55
投资活动现金流入小计|7,002,219,496.47|299,578,096.92
购建固定资产、无形资产和其他长期资产支付的现金|409,004,405.98|298,252,734.72
投资支付的现金|75,142,353.00|500,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|6,494,343,200.00|16,300,000.00
投资活动现金流出小计|6,978,489,958.98|315,052,734.72
投资活动产生的现金流量净额|23,729,537.49|-15,474,637.80
三、筹资活动产生的现金流量：||
page|84
吸收投资收到的现金|400,000.00|5,091,111.08
其中：子公司吸收少数股东投资收到的现金|400,000.00|5,091,111.08
取得借款收到的现金|253,027,205.16|359,996,354.01
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|253,427,205.16|365,087,465.09
偿还债务支付的现金|181,996,354.01|585,000,000.00
分配股利、利润或偿付利息支付的现金|24,549,235.61|17,523,319.80
其中：子公司支付给少数股东的股利、利润|8,400,000.00|5,465,288.85
支付其他与筹资活动有关的现金|117,832,839.06|
筹资活动现金流出小计|324,378,428.68|602,523,319.80
筹资活动产生的现金流量净额|-70,951,223.52|-237,435,854.71
四、汇率变动对现金及现金等价物的影响|-6,072,341.17|-8,741,374.51
五、现金及现金等价物净增加额|-25,925,960.22|-104,065,771.60
加：期初现金及现金等价物余额|850,274,445.17|954,340,216.77
六、期末现金及现金等价物余额|824,348,484.95|850,274,445.17
