page|71
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,952,623,933.30|1,730,098,437.98
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||104,611,436.89|93,467,502.69
收到其他与经营活动有关的现金|七、78|20,110,705.81|25,880,435.44
经营活动现金流入小计||2,077,346,076.00|1,849,446,376.11
购买商品、接受劳务支付的现金||1,379,331,470.28|1,329,936,882.32
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||401,526,527.56|331,359,483.92
支付的各项税费||37,863,642.81|52,114,707.20
支付其他与经营活动有关的现金|七、78|85,371,745.83|88,591,411.17
经营活动现金流出小计||1,904,093,386.48|1,802,002,484.61
经营活动产生的现金流量净额||173,252,689.52|47,443,891.50
二、投资活动产生的现金流量：|||
收回投资收到的现金||443,901,795.30|1,304,566,051.02
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||426,602.67|657,478.69
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|5,727,100.00|
投资活动现金流入小计||450,055,497.97|1,305,223,529.71
购建固定资产、无形资产和其他长期资产支付的现金||339,970,099.01|489,239,288.56
投资支付的现金||296,680,000.00|1,488,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||23,684,114.10|
支付其他与投资活动有关的现金|七、78|3,241,074.68|11,639,130.00
投资活动现金流出小计||663,575,287.79|1,988,878,418.56
投资活动产生的现金流量净额||-213,519,789.82|-683,654,888.85
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||27,007,200.00|
page|72
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||574,762,882.28|592,123,368.44
收到其他与筹资活动有关的现金|七、78|115,990,771.74|35,008,062.24
筹资活动现金流入小计||717,760,854.02|627,131,430.68
偿还债务支付的现金||577,475,783.69|371,959,054.80
分配股利、利润或偿付利息支付的现金||64,213,177.01|39,939,261.05
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|13,762,105.38|124,300,083.07
筹资活动现金流出小计||655,451,066.08|536,198,398.92
筹资活动产生的现金流量净额||62,309,787.94|90,933,031.76
四、汇率变动对现金及现金等价物的影响||8,832,415.98|3,108,546.51
五、现金及现金等价物净增加额||30,875,103.62|-542,169,419.08
加：期初现金及现金等价物余额||439,112,633.41|981,282,052.49
六、期末现金及现金等价物余额||469,987,737.03|439,112,633.41
