page|54
项目|附注|2020 年度|2019 年度
一、营业收入|七、62|2,654,394,609.19|2,621,898,127.41
减：营业成本|七、61|2,108,120,622.28|2,091,967,742.15
税金及附加|七、62|3,639,934.43|4,397,247.43
销售费用|七、63|2,359,135.89|1,622,638.23
管理费用|七、64|92,177,134.44|99,408,436.94
研发费用|||
财务费用|七、66|50,936,489.10|52,587,010.54
其中：利息费用||51,448,897.09|53,714,517.35
利息收入||699,140.41|1,151,016.22
加：其他收益|七、67|1,120,429.33|2,911,359.51
投资收益（损失以“－”号填列）|七、68|19,894,851.64|41,528,782.46
其中：对联营企业和合营企业的投资收益||19,894,851.64|41,528,782.46
以摊余成本计量的金融资产终止确认收益|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|3,076,470.00|
信用减值损失（损失以“-”号填列）|七、71|-12,138,989.10|-2,315,732.05
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）|七、73|19,287,625.33|
二、营业利润（亏损以“－”号填列）||428,401,680.25|414,039,462.04
加：营业外收入|七、74|3,435,964.20|3,231,816.78
减：营业外支出|七、75|364,384.79|477,169.29
三、利润总额（亏损总额以“－”号填列）||431,473,259.66|416,794,109.53
减：所得税费用|七、76|30,691,479.47|20,068,700.52
四、净利润（净亏损以“－”号填列）||400,781,780.19|396,725,409.01
page|55
（一）持续经营净利润（净亏损以“－”号填列）||400,781,780.19|396,725,409.01
（二）终止经营净利润（净亏损以“－”号填列）|||
五、其他综合收益的税后净额|||
（一）不能重分类进损益的其他综合收益|||
1.重新计量设定受益计划变动额|||
2.权益法下不能转损益的其他综合收益|||
3.其他权益工具投资公允价值变动|||
4.企业自身信用风险公允价值变动|||
（二）将重分类进损益的其他综合收益|||
1.权益法下可转损益的其他综合收益|||
2.其他债权投资公允价值变动|||
3.金融资产重分类计入其他综合收益的金额|||
4.其他债权投资信用减值准备|||
5.现金流量套期储备|||
6.外币财务报表折算差额|||
7.其他|||
六、综合收益总额||400,781,780.19|396,725,409.01
七、每股收益：|||
（一）基本每股收益(元/股)|十八、2|0.91|0.90
（二）稀释每股收益(元/股)|十八、2|0.91|0.90
