page|55
项目|附注|2019 年度|2018 年度
一、营业总收入|七、25|183,941,198.98|179,250,584.28
其中：营业收入|七、25|183,941,198.98|179,250,584.28
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||156,927,950.66|164,998,306.64
其中：营业成本|七、25|81,133,348.66|79,812,023.93
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、26|127,917.64|203,680.62
销售费用|七、27|3,079,943.74|11,518,540.29
管理费用|七、28|65,141,514.22|62,094,822.79
研发费用|七、29|1,399,307.10|4,056,497.67
财务费用|七、30|6,045,919.30|7,312,741.34
其中：利息费用||8,111,056.61|8,916,280.57
利息收入||2,073,981.81|1,620,549.03
加：其他收益|七、31|668,580.92|2,566,897.71
投资收益（损失以“－”号填列）|七、32|-31.21|7.43
其中：对联营企业和合营企业的投资收益||-31.21|7.43
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
|信用减值损失（损失以“-”号填列）  七、33|-844,150.48|
|资产减值损失（损失以“-”号填列）  七、34|-1,186,749.07|-7,555,369.86
|资产处置收益（损失以“－”号填列）  七、35|-65,086.40|-80,119.14
三、营业利润（亏损以“－”号填列）||25,585,812.08|9,183,693.78
加：营业外收入|七、36|1,933,332.81|474,342.70
减：营业外支出|七、37|300,396.90|112,506.77
四、利润总额（亏损总额以“－”号填列）||27,218,747.99|9,545,529.71
减：所得税费用|七、38|623,914.68|-4,106.05
五、净利润（净亏损以“－”号填列）||26,594,833.31|9,549,635.76
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||26,594,833.31|9,549,635.76
2.终止经营净利润（净亏损以“－”号填列）|||
page|56
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||17,481,573.10|3,165,324.13
2.少数股东损益（净亏损以“-”号填列）||9,113,260.21|6,384,311.63
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||26,594,833.31|9,549,635.76
（一）归属于母公司所有者的综合收益总额||17,481,573.10|3,165,324.13
（二）归属于少数股东的综合收益总额||9,113,260.21|6,384,311.63
八、每股收益：|||
（一）基本每股收益(元/股)||0.2799|0.0507
（二）稀释每股收益(元/股)||0.2799|0.0507
