page|115
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|11,711,336,939.72|11,782,716,366.16
客户存款和同业存放款项净增加||
page|116
额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|19,846,334.47|3,534.74
收到其他与经营活动有关的现金|138,979,351.54|79,876,248.95
经营活动现金流入小计|11,870,162,625.73|11,862,596,149.85
购买商品、接受劳务支付的现金|8,089,553,332.74|9,240,602,805.59
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|490,392,588.81|357,727,192.46
支付的各项税费|293,735,691.26|469,532,687.04
支付其他与经营活动有关的现金|1,797,390,631.32|2,123,978,398.96
经营活动现金流出小计|10,671,072,244.13|12,191,841,084.05
经营活动产生的现金流量净额|1,199,090,381.60|-329,244,934.20
二、投资活动产生的现金流量：||
收回投资收到的现金|1,964,716,681.91|2,566,566,632.43
取得投资收益收到的现金|1,200,000.00|
处置固定资产、无形资产和其他长期资产收回的现金净额|821,769.65|754,913.24
处置子公司及其他营业单位收到的现金净额||
page|117
收到其他与投资活动有关的现金||
投资活动现金流入小计|1,966,738,451.56|2,567,321,545.67
购建固定资产、无形资产和其他长期资产支付的现金|324,902,540.34|215,567,571.37
投资支付的现金|2,412,820,000.00|2,556,556,897.10
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|9,456,768.90|
投资活动现金流出小计|2,747,179,309.24|2,772,124,468.47
投资活动产生的现金流量净额|-780,440,857.68|-204,802,922.80
三、筹资活动产生的现金流量：||
吸收投资收到的现金||559,880,000.00
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|258,641,638.88|245,000,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|258,641,638.88|804,880,000.00
偿还债务支付的现金|426,249,972.23|100,000,000.00
分配股利、利润或偿付利息支付的现金|102,596,886.89|2,991,664.55
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,608,333.35|15,106,528.60
筹资活动现金流出小计|530,455,192.47|118,098,193.15
筹资活动产生的现金流量净额|-271,813,553.59|686,781,806.85
四、汇率变动对现金及现金等价物的影响|-181,549.50|-731,296.40
五、现金及现金等价物净增加额|146,654,420.83|152,002,653.45
加：期初现金及现金等价物余额|963,496,836.87|811,494,183.42
六、期末现金及现金等价物余额|1,110,151,257.70|963,496,836.87
