page|118
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
page|119
销售商品、提供劳务收到的现金||2,520,826,401.91|1,830,648,819.34
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||25,697,229.14|12,090,288.55
收到其他与经营活动有关的现金|七、78|69,996,744.14|67,119,447.96
经营活动现金流入小计||2,616,520,375.19|1,909,858,555.85
购买商品、接受劳务支付的现金||1,241,956,354.19|654,076,703.48
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||353,735,409.22|228,003,310.51
支付的各项税费||146,629,336.65|113,079,179.29
支付其他与经营活动有关的现金|七、78|282,401,264.79|218,079,731.24
经营活动现金流出小计||2,024,722,364.85|1,213,238,924.52
经营活动产生的现金流量净额||591,798,010.34|696,619,631.33
二、投资活动产生的现金流量：|||
收回投资收到的现金||5,853,430,000.00|6,180,420,000.00
取得投资收益收到的现金||49,209,137.42|43,950,349.42
处置固定资产、无形资产和其他长期资产收回的现金净额||20,915,258.48|100,400.00
处置子公司及其他营业单位收到的现金净额||459,675,196.42|21,531,580.46
收到其他与投资活动有关的现金|||
page|120
投资活动现金流入小计||6,383,229,592.32|6,246,002,329.88
购建固定资产、无形资产和其他长期资产支付的现金||204,685,718.46|88,990,591.56
投资支付的现金||7,679,960,875.00|5,860,020,960.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|七、79||432,213,567.57
支付其他与投资活动有关的现金|||
投资活动现金流出小计||7,884,646,593.46|6,381,225,119.13
投资活动产生的现金流量净额||-1,501,417,001.14|-135,222,789.25
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||11,520,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||11,520,000.00|
偿还债务支付的现金||25,000,000.00|3,000,000.00
分配股利、利润或偿付利息支付的现金||120,826,499.08|57,156,273.06
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|1,706,363.63|85,000,000.00
筹资活动现金流出小计||147,532,862.71|145,156,273.06
筹资活动产生的现金流量净额||-136,012,862.71|-145,156,273.06
四、汇率变动对现金及现金等价物的影响||-1,536,315.57|-1,349,792.60
五、现金及现金等价物净增加额  七、79||-1,047,168,169.08|414,890,776.42
加：期初现金及现金等价物余额||1,794,413,035.88|1,379,522,259.46
六、期末现金及现金等价物余额  七、79||747,244,866.80|1,794,413,035.88
