page|95
项目|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：||
货币资金|186,603,792.50|49,202,407.13
结算备付金||
拆出资金||
交易性金融资产|520,000,000.00|170,000,000.00
衍生金融资产||
应收票据||
应收账款|62,920,066.24|50,727,998.14
应收款项融资|12,086,200.58|2,046,262.00
预付款项|122,882.37|3,261,441.84
应收保费||
应收分保账款||
应收分保合同准备金||
其他应收款|28,550.00|1,678,981.14
其中：应收利息||
应收股利||
买入返售金融资产||
存货|39,035,330.20|30,616,929.46
合同资产||
持有待售资产||
一年内到期的非流动资产||
其他流动资产|3,437,780.78|1,413,024.47
流动资产合计|824,234,602.67|308,947,044.18
非流动资产：||
page|96
发放贷款和垫款||
债权投资||
其他债权投资||
长期应收款||
长期股权投资||
其他权益工具投资|10,000,000.00|
其他非流动金融资产||
投资性房地产||
固定资产|36,271,110.34|41,459,795.46
在建工程|158,192,864.23|47,979,996.36
生产性生物资产||
油气资产||
使用权资产|289,821.86|
无形资产|58,042,441.06|59,350,857.02
开发支出||
商誉||
长期待摊费用|1,170,164.69|446,151.56
递延所得税资产|496,737.36|415,390.65
其他非流动资产|5,262,964.17|10,300,738.89
非流动资产合计|269,726,103.71|159,952,929.94
资产总计|1,093,960,706.38|468,899,974.12
流动负债：||
短期借款||
向中央银行借款||
拆入资金||
交易性金融负债||
衍生金融负债||
应付票据|11,981,239.62|
应付账款|46,209,786.87|37,780,921.17
预收款项||
合同负债|5,189,560.62|3,501,968.71
卖出回购金融资产款||
吸收存款及同业存放||
代理买卖证券款||
page|97
代理承销证券款||
应付职工薪酬|9,869,204.64|8,583,406.70
应交税费|2,824,904.05|1,648,492.59
其他应付款|2,960,000.00|2,878,789.90
其中：应付利息||
应付股利||
应付手续费及佣金||
应付分保账款||
持有待售负债||
一年内到期的非流动负债|284,149.06|
其他流动负债|507,229.09|255,517.28
流动负债合计|79,826,073.95|54,649,096.35
非流动负债：||
保险合同准备金||
长期借款||22,883,668.84
应付债券||
其中：优先股||
永续债||
租赁负债|24,760.58|
长期应付款||
长期应付职工薪酬||
预计负债||
递延收益||
递延所得税负债|837,406.25|392,361.18
其他非流动负债||
非流动负债合计|862,166.83|23,276,030.02
负债合计|80,688,240.78|77,925,126.37
所有者权益：||
股本|79,600,000.00|59,600,000.00
其他权益工具||
其中：优先股||
永续债||
资本公积|608,275,249.02|73,516,740.50
减：库存股||
page|98
其他综合收益||
专项储备|15,942,058.21|14,697,212.35
盈余公积|36,429,426.35|29,800,000.00
一般风险准备||
未分配利润|273,025,732.02|213,360,894.90
归属于母公司所有者权益合计|1,013,272,465.60|390,974,847.75
少数股东权益||
所有者权益合计|1,013,272,465.60|390,974,847.75
负债和所有者权益总计|1,093,960,706.38|468,899,974.12
page|99
利息收入|2,291,012.55|816,211.67
加：其他收益|333,839.93|282,275.05
投资收益（损失以“－”号填列）|6,276,473.31|5,120,872.59
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-554,980.89|-129,870.17
资产减值损失（损失以“-”号填列）||-78,067.35
资产处置收益（损失以“-”号填列）|13,377.29|42,340.03
三、营业利润（亏损以“－”号填列）|76,964,040.97|83,738,438.51
加：营业外收入|4,216.81|400.00
减：营业外支出|498,996.93|661,624.27
四、利润总额（亏损总额以“－”号填列）|76,469,260.85|83,077,214.24
减：所得税费用|10,174,997.38|11,598,912.68
五、净利润（净亏损以“－”号填列）|66,294,263.47|71,478,301.56
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|66,294,263.47|71,478,301.56
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|66,294,263.47|71,478,301.56
2.少数股东损益||
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
page|100
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|66,294,263.47|71,478,301.56
归属于母公司所有者的综合收益总额|66,294,263.47|71,478,301.56
归属于少数股东的综合收益总额||
八、每股收益：||
（一）基本每股收益|1.03|1.20
（二）稀释每股收益|1.03|1.20
