page|99
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,049,907,815.11|2,777,330,354.98
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||70,229,197.70|35,004,019.57
收到其他与经营活动有关的现金|七、78|18,659,389.34|16,316,723.74
经营活动现金流入小计||2,138,796,402.15|2,828,651,098.29
购买商品、接受劳务支付的现金||1,554,631,023.00|2,313,705,931.56
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||172,749,028.16|145,374,126.98
支付的各项税费||65,015,349.12|96,919,748.59
支付其他与经营活动有关的现金|七、78|198,629,511.93|271,804,534.58
经营活动现金流出小计||1,991,024,912.21|2,827,804,341.71
经营活动产生的现金流量净额||147,771,489.94|846,756.58
二、投资活动产生的现金流量：|||
收回投资收到的现金||53,915,372.26|1,994,890.05
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||37,500.00|48,000.00
处置子公司及其他营业单位收到的现金净额|||329,700.00
收到其他与投资活动有关的现金|||
投资活动现金流入小计||53,952,872.26|2,372,590.05
购建固定资产、无形资产和其他长期资产支付的现金||68,665,557.26|34,079,748.03
page|100
投资支付的现金||72,500,000.00|74,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||141,165,557.26|108,579,748.03
投资活动产生的现金流量净额||-87,212,685.00|-106,207,157.98
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||564,006,552.00|640,880,346.39
收到其他与筹资活动有关的现金|七、78|98,878,433.75|113,186,526.77
筹资活动现金流入小计||662,884,985.75|754,066,873.16
偿还债务支付的现金||581,065,822.00|536,900,658.15
分配股利、利润或偿付利息支付的现金||28,034,920.23|28,103,074.34
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|86,246,721.83|101,649,502.01
筹资活动现金流出小计||695,347,464.06|666,653,234.50
筹资活动产生的现金流量净额||-32,462,478.31|87,413,638.66
四、汇率变动对现金及现金等价物的影响||-1,939,588.11|517,447.37
五、现金及现金等价物净增加额||26,156,738.52|-17,429,315.37
加：期初现金及现金等价物余额||186,697,154.45|204,126,469.82
六、期末现金及现金等价物余额||212,853,892.97|186,697,154.45
