page|103
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|922,242,549.38|676,906,405.69
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现||
page|104
金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|45,362,274.75|63,328,201.99
经营活动现金流入小计|967,604,824.13|740,234,607.68
购买商品、接受劳务支付的现金|383,325,522.34|241,966,430.97
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|66,593,891.44|52,190,497.20
支付的各项税费|84,743,462.18|71,279,704.51
支付其他与经营活动有关的现金|316,906,360.52|282,559,947.81
经营活动现金流出小计|851,569,236.48|647,996,580.49
经营活动产生的现金流量净额|116,035,587.65|92,238,027.19
二、投资活动产生的现金流量：||
收回投资收到的现金||654,000,000.00
取得投资收益收到的现金||8,750,734.31
处置固定资产、无形资产和其他长期资产收回的现金净额|28,643.11|176,504.85
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|28,643.11|662,927,239.16
购建固定资产、无形资产和其|80,676,613.35|71,180,137.14
page|105
他长期资产支付的现金||
投资支付的现金||420,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|5,100,000.00|1,910,547.15
支付其他与投资活动有关的现金||
投资活动现金流出小计|85,776,613.35|493,090,684.29
投资活动产生的现金流量净额|-85,747,970.24|169,836,554.87
三、筹资活动产生的现金流量：||
吸收投资收到的现金|1,000,000.00|1,450,000.00
其中：子公司吸收少数股东投资收到的现金|1,000,000.00|1,450,000.00
取得借款收到的现金|50,000,000.00|106,930,000.00
收到其他与筹资活动有关的现金|741,743.65|1,071,798.92
筹资活动现金流入小计|51,741,743.65|109,451,798.92
偿还债务支付的现金|9,994,227.60|57,685,772.40
分配股利、利润或偿付利息支付的现金|17,890,016.84|16,520,194.08
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|16,842,986.19|33,001,462.19
筹资活动现金流出小计|44,727,230.63|107,207,428.67
筹资活动产生的现金流量净额|7,014,513.02|2,244,370.25
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|37,302,130.43|264,318,952.31
加：期初现金及现金等价物余额|382,002,536.47|117,683,584.16
六、期末现金及现金等价物余额|419,304,666.90|382,002,536.47
