page|43
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||186,027,273.64|223,158,795.42
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|||29,506,708.12
应收账款||22,622,199.26|26,177,254.61
应收款项融资|||
预付款项||16,021.90|277,336.02
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||45,653.40|616,930.92
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||163,394,765.21|95,221,655.91
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||24,033,610.54|15,173,346.94
流动资产合计||396,139,523.95|390,132,027.94
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||5,000,000.00
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产||5,000,000.00|
投资性房地产|||
固定资产||10,101.31|14,120.35
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|||
开发支出|||
page|44
商誉|||
长期待摊费用|||
递延所得税资产|||
其他非流动资产|||
非流动资产合计||5,010,101.31|5,014,120.35
资产总计||401,149,625.26|395,146,148.29
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款||12,099,549.34|12,683,156.33
预收款项||27,868,764.04|21,615,667.37
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||8,799,400.37|12,940,806.01
应交税费||1,662,695.01|1,661,537.31
其他应付款||12,220,029.37|9,047,792.11
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
流动负债合计||62,650,438.13|57,948,959.13
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬||15,545,695.29|34,053,100.00
预计负债|||
递延收益|||
递延所得税负债|||
其他非流动负债|||
非流动负债合计||15,545,695.29|34,053,100.00
负债合计||78,196,133.42|92,002,059.13
所有者权益（或股东权益）：|||
page|45
实收资本（或股本）||235,148,140.00|235,148,140.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||1,132,188,014.84|1,118,882,303.13
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||57,005,751.71|57,005,751.71
一般风险准备|||
未分配利润||-1,101,388,414.71|-1,107,892,105.68
归属于母公司所有者权益（或股东权益）合计||322,953,491.84|303,144,089.16
少数股东权益|||
所有者权益（或股东权益）合计||322,953,491.84|303,144,089.16
负债和所有者权益（或股东权益）总计||401,149,625.26|395,146,148.29
